Tiempo (s),Velocidad (m/s)
36005.28301886792,-1.0736191340500323e-10
36005.43396226415,-3.1911276297237e-10
36005.58490566038,-3.813566178511108e-10
36005.735849056604,-2.391921020307518e-10
36005.88679245283,4.1396163986731864e-11
36006.03773584906,3.0994423920510066e-10
36006.188679245286,4.2280142448141133e-10
36006.339622641506,3.284328157415831e-10
36006.49056603773,9.15203926027726e-11
36006.64150943396,-1.5558066423301473e-10
36006.79245283019,-2.9632119816645764e-10
36006.943396226416,-2.912442634432609e-10
36007.09433962264,-1.8176588630367173e-10
36007.24528301887,-4.488588766368746e-11
36007.3962264151,6.082590182961549e-11
36007.54716981132,1.1944187956972934e-10
36007.698113207545,1.43479534722005e-10
36007.84905660377,1.4413872621177515e-10
36008.0,1.1676625423828775e-10
36008.15094339623,5.3063126202658427e-11
36008.301886792455,-3.589580059982919e-11
36008.45283018868,-1.1269020009943243e-10
36008.6037735849,-1.3462461756997272e-10
36008.75471698113,-8.774259837980206e-11
36008.90566037736,-3.799252844013722e-12
36009.056603773584,5.830275201430549e-11
36009.20754716981,5.5780236813525115e-11
36009.35849056604,-3.5334820319007134e-12
36009.50943396227,-6.482456439844915e-11
36009.660377358494,-6.821726332628531e-11
36009.811320754714,2.3070400733407588e-12
36009.96226415094,1.0201822399368217e-10
36010.11320754717,1.560613753870172e-10
36010.264150943396,1.1590457431886649e-10
36010.41509433962,-1.5162862507156001e-12
36010.56603773585,-1.2307769994654807e-10
36010.71698113208,-1.7141192370614138e-10
36010.8679245283,-1.2056329101156291e-10
36011.018867924526,-1.3106691653918977e-11
36011.16981132075,7.39714109283932e-11
36011.32075471698,8.781683514816458e-11
36011.47169811321,3.727048660164324e-11
36011.622641509435,-1.907311915846423e-11
36011.77358490566,-2.376013523099803e-11
36011.92452830189,3.079062751458193e-11
36012.07547169811,9.490768328842498e-11
36012.22641509434,1.019775468992279e-10
36012.377358490565,2.481692716022825e-11
36012.52830188679,-9.683867477779137e-11
36012.67924528302,-1.808609122897481e-10
36012.83018867925,-1.6230231132994722e-10
36012.981132075474,-4.3586903806772216e-11
36013.1320754717,1.0290704637901578e-10
36013.28301886792,1.830308562150596e-10
36013.43396226415,1.45595287192537e-10
36013.58490566038,1.7507605885175906e-11
36013.735849056604,-1.1508905159728615e-10
36013.88679245283,-1.6546613857579529e-10
36014.03773584906,-1.0339087790641416e-10
36014.188679245286,2.7732419024763514e-11
36014.339622641506,1.4277676661362008e-10
36014.49056603773,1.7153994184249862e-10
36014.64150943396,1.013998947511824e-10
36014.79245283019,-2.0102086491071583e-11
36014.943396226416,-1.2032960993903804e-10
36015.09433962264,-1.4806519602089017e-10
36015.24528301887,-1.0111252247914372e-10
36015.3962264151,-2.0243962810188102e-11
36015.54716981132,4.2414638123931005e-11
36015.698113207545,5.7621059584879476e-11
36015.84905660377,3.404120846181468e-11
36016.0,6.50056764563967e-12
36016.15094339623,7.333064075511296e-12
36016.301886792455,4.083160870902791e-11
36016.45283018868,7.829923833653484e-11
36016.6037735849,7.78983129102335e-11
36016.75471698113,1.7088693897679582e-11
36016.90566037736,-8.428692148414275e-11
36017.056603773584,-1.6844053067835303e-10
36017.20754716981,-1.7309711989142194e-10
36017.35849056604,-7.5117582614642e-11
36017.50943396227,8.505108277793928e-11
36017.660377358494,2.1879548370633515e-10
36017.811320754714,2.403918311879418e-10
36017.96226415094,1.2360511439229243e-10
36018.11320754717,-7.433107675445205e-11
36018.264150943396,-2.4136768413314743e-10
36018.41509433962,-2.7748311939757894e-10
36018.56603773585,-1.5775802400957495e-10
36018.71698113208,5.032422538911272e-11
36018.8679245283,2.2796208250679374e-10
36019.018867924526,2.778758872440905e-10
36019.16981132075,1.8098880212223476e-10
36019.32075471698,1.1702449951695972e-12
36019.47169811321,-1.6108002246707697e-10
36019.622641509435,-2.3090285783060314e-10
36019.77358490566,-1.95050107254101e-10
36019.92452830189,-9.283263786091798e-11
36020.07547169811,2.219052465473016e-11
36020.22641509434,1.1564287854932639e-10
36020.377358490565,1.7731816160153185e-10
36020.52830188679,2.025823315829086e-10
36020.67924528302,1.7612351176814344e-10
36020.83018867925,7.970892211548723e-11
36020.981132075474,-7.97778638289604e-11
36021.1320754717,-2.493850793805723e-10
36021.28301886792,-3.4340567788575954e-10
36021.43396226415,-2.9192217582966296e-10
36021.58490566038,-9.378702025270871e-11
36021.735849056604,1.6714087585264139e-10
36021.88679245283,3.615470274641654e-10
36022.03773584906,3.891483633918055e-10
36022.188679245286,2.3964192269229917e-10
36022.339622641506,-1.6803251002841603e-12
36022.49056603773,-2.080058058773177e-10
36022.64150943396,-2.8791906929614397e-10
36022.79245283019,-2.3351608584543827e-10
36022.943396226416,-1.1019824821001338e-10
36023.09433962264,-8.285614917398291e-13
36023.24528301887,5.2057657532203266e-11
36023.3962264151,6.458925448209009e-11
36023.54716981132,8.148067339468409e-11
36023.698113207545,1.2585470949735393e-10
36023.84905660377,1.714241370617863e-10
36024.0,1.606273980692153e-10
36024.15094339623,5.5434049841582745e-11
36024.301886792455,-1.1927094717559507e-10
36024.45283018868,-2.763340608553791e-10
36024.6037735849,-3.16156281917992e-10
36024.75471698113,-1.9417765961255394e-10
36024.90566037736,4.076238130099349e-11
36025.056603773584,2.664845192745657e-10
36025.20754716981,3.5669261397200134e-10
36025.35849056604,2.568266281301852e-10
36025.50943396227,1.8608417322066867e-11
36025.660377358494,-2.2867511938835906e-10
36025.811320754714,-3.5225683380412234e-10
36025.96226415094,-2.899324137148136e-10
36026.11320754717,-8.063244585947105e-11
36026.264150943396,1.6324338665427365e-10
36026.41509433962,3.209911713536662e-10
36026.56603773585,3.2590584496667373e-10
36026.71698113208,1.9112126665988688e-10
36026.8679245283,-8.947458568935082e-12
36027.018867924526,-1.8349255724530106e-10
36027.16981132075,-2.681057916486081e-10
36027.32075471698,-2.4541875021739706e-10
36027.47169811321,-1.4090882842759344e-10
36027.622641509435,-4.181351373396453e-12
36027.77358490566,1.1205316131010273e-10
36027.92452830189,1.6885848266639285e-10
36028.07547169811,1.5255598151909816e-10
36028.22641509434,7.95205328512442e-11
36028.377358490565,-9.452257547134544e-12
36028.52830188679,-6.74149131670075e-11
36028.67924528302,-6.654266365782315e-11
36028.83018867925,-1.6197364856140865e-11
36028.981132075474,4.0572308481316665e-11
36029.1320754717,5.424851708045661e-11
36029.28301886792,4.280530734539591e-12
36029.43396226415,-8.210594694812053e-11
36029.58490566038,-1.4402348737376175e-10
36029.735849056604,-1.2759188215175462e-10
36029.88679245283,-2.603406673186174e-11
36030.03773584906,1.1021672831720628e-10
36030.188679245286,2.0302482381469048e-10
36030.339622641506,1.968819371991295e-10
36030.49056603773,9.531529657135908e-11
36030.64150943396,-4.224490260874786e-11
36030.79245283019,-1.4065323284354313e-10
36030.943396226416,-1.5740189947874904e-10
36031.09433962264,-1.0519428927790508e-10
36031.24528301887,-3.4665649920151646e-11
36031.3962264151,7.24580534749155e-12
36031.54716981132,1.0778921042209073e-11
36031.698113207545,4.1200300563560265e-12
36031.84905660377,2.3046040437672292e-11
36032.0,7.510201492781444e-11
36032.15094339623,1.27800128899114e-10
36032.301886792455,1.313785975632043e-10
36032.45283018868,5.955243361457605e-11
36032.6037735849,-6.311067712877227e-11
36032.75471698113,-1.6992630509358303e-10
36032.90566037736,-1.9374692176975037e-10
36033.056603773584,-1.1375513370085057e-10
36033.20754716981,2.5883845220285272e-11
36033.35849056604,1.4080704963017576e-10
36033.50943396227,1.6039893218464759e-10
36033.660377358494,7.554883943274248e-11
36033.811320754714,-5.2894696915985205e-11
36033.96226415094,-1.330386456319659e-10
36034.11320754717,-1.0430891181700367e-10
36034.264150943396,1.8246873909109598e-11
36034.41509433962,1.495553726216007e-10
36034.56603773585,1.8965819063101356e-10
36034.71698113208,9.374301389060437e-11
36034.8679245283,-9.054668233100365e-11
36035.018867924526,-2.4711596509931207e-10
36035.16981132075,-2.6502109246239046e-10
36035.32075471698,-1.1478187662786674e-10
36035.47169811321,1.2461975265641635e-10
36035.622641509435,3.095667282362206e-10
36035.77358490566,3.209403963007975e-10
36035.92452830189,1.413575690343302e-10
36036.07547169811,-1.3047495824030607e-10
36036.22641509434,-3.3844943179346255e-10
36036.377358490565,-3.6312672377096404e-10
36036.52830188679,-1.913548824550554e-10
36036.67924528302,8.045470195487496e-11
36036.83018867925,3.0699151521176565e-10
36036.981132075474,3.7688136685572395e-10
36037.1320754717,2.6718688602466245e-10
36037.28301886792,4.3241615643031415e-11
36037.43396226415,-1.8599689229634755e-10
36037.58490566038,-3.240626068717246e-10
36037.735849056604,-3.243284305657285e-10
36037.88679245283,-1.9813115643880633e-10
