Tiempo (s),Velocidad (m/s)
51716.07547169811,-2.2314402313827116e-12
51716.22641509434,2.249812697680149e-10
51716.377358490565,3.28607347462622e-10
51716.52830188679,2.8223126949361413e-10
51716.67924528302,5.6760955125219514e-11
51716.83018867925,-2.459937112047455e-10
51716.981132075474,-3.636271588638297e-10
51717.1320754717,-3.233130401584426e-10
51717.28301886792,-1.1519834811385246e-10
51717.43396226415,1.4094304937847988e-10
51717.58490566038,2.43090126889563e-10
51717.735849056604,2.1322799797687205e-10
51717.88679245283,8.571231824520653e-11
51718.03773584906,-3.220999639329348e-11
51718.188679245286,-6.544358239652169e-11
51718.339622641506,-1.9776634425348398e-11
51718.49056603773,3.34740740415735e-11
51718.64150943396,2.335063351994297e-11
51718.79245283019,-5.851158352073255e-11
51718.943396226416,-1.479495712714088e-10
51719.09433962264,-1.5854561118554715e-10
51719.24528301887,-5.777679903743428e-11
51719.3962264151,1.2096062394042055e-10
51719.54716981132,2.3916744688411545e-10
51719.698113207545,2.221831508414129e-10
51719.84905660377,7.158333728315826e-11
51720.0,-1.7412075395931923e-10
51720.15094339623,-2.875980896489304e-10
51720.301886792455,-2.4344038430079105e-10
51720.45283018868,-5.501209067378415e-11
51720.6037735849,2.053484296594346e-10
51720.75471698113,3.013657852649155e-10
51720.90566037736,2.472589023796685e-10
51721.056603773584,4.180223365813092e-11
51721.20754716981,-1.7340083106257377e-10
51721.35849056604,-2.463886576718406e-10
51721.50943396227,-1.7556387666314204e-10
51721.660377358494,-1.2617399187900077e-11
51721.811320754714,1.1319221970038963e-10
51721.96226415094,1.332527438963085e-10
51722.11320754717,5.3354465042676045e-11
51722.264150943396,-4.237354793960566e-11
51722.41509433962,-6.727647040491088e-11
51722.56603773585,-3.1065181932367412e-12
51722.71698113208,8.530563327752803e-11
51722.8679245283,1.03759276754794e-10
51723.018867924526,1.0171117096150945e-11
51723.16981132075,-1.4705032128447356e-10
51723.32075471698,-2.3873461535419677e-10
51723.47169811321,-1.8519311435877394e-10
51723.622641509435,2.424935815975752e-11
51723.77358490566,3.1508311635373234e-10
51723.92452830189,4.0999755853035893e-10
51724.07547169811,3.54644311458343e-10
51724.22641509434,3.366062289670358e-11
51724.377358490565,-3.5128427531524693e-10
51724.52830188679,-4.971428477274127e-10
51724.67924528302,-4.775850795970237e-10
51724.83018867925,-2.094664610162877e-10
51724.981132075474,1.697563154841196e-10
51725.1320754717,3.997190820354351e-10
51725.28301886792,4.468839890767233e-10
51725.43396226415,3.4299944277703727e-10
51725.58490566038,1.0025749990994478e-10
51725.735849056604,-1.4477816245990612e-10
51725.88679245283,-2.8803193894071333e-10
51726.03773584906,-3.2713521127661595e-10
51726.188679245286,-2.464640002277679e-10
51726.339622641506,-8.332819125215387e-11
51726.49056603773,1.167736980952386e-10
51726.64150943396,2.4730694591080913e-10
51726.79245283019,2.654416035522885e-10
51726.943396226416,1.598693860928775e-10
51727.09433962264,-4.2400576924807725e-11
51727.24528301887,-2.0229632785867445e-10
51727.3962264151,-2.4504377605943776e-10
51727.54716981132,-1.4900228040774855e-10
51727.698113207545,5.987321865111189e-11
51727.84905660377,2.14045650764789e-10
51728.0,2.41755680955521e-10
51728.15094339623,1.3037926961227584e-10
51728.301886792455,-8.754790233799511e-11
51728.45283018868,-2.2711568905347014e-10
51728.6037735849,-2.391478256067434e-10
51728.75471698113,-1.2000216579616835e-10
51728.90566037736,7.668073571778347e-11
51729.056603773584,1.9753708447802695e-10
51729.20754716981,2.0430725507304932e-10
51729.35849056604,1.012153173613301e-10
51729.50943396227,-3.74713239950099e-11
51729.660377358494,-1.2814943832848016e-10
51729.811320754714,-1.2988637466131784e-10
51729.96226415094,-6.22493336352189e-11
51730.11320754717,1.754620569590921e-11
51730.264150943396,5.75263410055652e-11
51730.41509433962,4.3258968849408784e-11
51730.56603773585,2.867026059840771e-13
51730.71698113208,-3.034812863956802e-11
51730.8679245283,-2.341233362419699e-11
51731.018867924526,1.4159212115058217e-11
51731.16981132075,5.1074042883565694e-11
51731.32075471698,5.600359920459414e-11
51731.47169811321,2.0717683196452133e-11
51731.622641509435,-3.348850635843906e-11
51731.77358490566,-6.985918776742114e-11
51731.92452830189,-6.118557976144446e-11
51732.07547169811,-9.35818591767571e-12
51732.22641509434,5.354149908055234e-11
51732.377358490565,8.422099133316411e-11
51732.52830188679,5.619009852716448e-11
51732.67924528302,-2.0604340316426644e-11
51732.83018867925,-1.0188914327961852e-10
51732.981132075474,-1.3363221889663631e-10
51733.1320754717,-8.565808250895045e-11
51733.28301886792,2.604249425417504e-11
51733.43396226415,1.4348684256860004e-10
51733.58490566038,1.9742463780883882e-10
51733.735849056604,1.4821547516075576e-10
51733.88679245283,1.4030843397722191e-11
51734.03773584906,-1.400509799709736e-10
51734.188679245286,-2.2544765551874042e-10
51734.339622641506,-1.911168108236476e-10
51734.49056603773,-5.4236968281832544e-11
51734.64150943396,1.2509308529610574e-10
51734.79245283019,2.2607272731949192e-10
51734.943396226416,1.988417257066389e-10
51735.09433962264,5.627792548192706e-11
51735.24528301887,-1.48977224413536e-10
51735.3962264151,-2.558713439885308e-10
51735.54716981132,-2.2027221890621036e-10
51735.698113207545,-5.317131017804885e-11
51735.84905660377,2.0829747056334173e-10
51736.0,3.373232121266344e-10
51736.15094339623,3.028736480142727e-10
51736.301886792455,1.1099648280200134e-10
51736.45283018868,-2.2685323519303362e-10
51736.6037735849,-4.130323460949255e-10
51736.75471698113,-4.186802436514559e-10
51736.90566037736,-2.4117250008969675e-10
51737.056603773584,1.3902262663009243e-10
51737.20754716981,4.2897310998572055e-10
51737.35849056604,4.675880199617752e-10
51737.50943396227,3.5097562535533695e-10
51737.660377358494,1.07915991279337e-11
51737.811320754714,-2.983043100567713e-10
51737.96226415094,-3.874416322363027e-10
51738.11320754717,-3.277186717656937e-10
51738.264150943396,-1.0754530121343294e-10
51738.41509433962,1.259196353344611e-10
51738.56603773585,2.284774786440864e-10
51738.71698113208,2.0912347933148417e-10
51738.8679245283,9.604224444870997e-11
51739.018867924526,-2.6084192511812144e-11
51739.16981132075,-8.830215653299885e-11
51739.32075471698,-7.472495982157343e-11
51739.47169811321,-2.0576466641358618e-11
51739.622641509435,2.1452962611119154e-11
51739.77358490566,2.00887089434158e-11
51739.92452830189,-1.6397668845724313e-11
51740.07547169811,-5.183820242442327e-11
51740.22641509434,-5.2054543029671e-11
51740.377358490565,-1.0746690299142111e-11
51740.52830188679,4.606550653550106e-11
51740.67924528302,7.891762921009205e-11
51740.83018867925,6.334303045820523e-11
51740.981132075474,8.191176946819659e-12
51741.1320754717,-4.897042257205966e-11
51741.28301886792,-6.70450275810463e-11
51741.43396226415,-3.090623119119964e-11
51741.58490566038,3.505459602270923e-11
51741.735849056604,8.042670809256808e-11
51741.88679245283,6.286272149480918e-11
51742.03773584906,-1.8927983629473704e-11
51742.188679245286,-1.1713193201995575e-10
51742.339622641506,-1.612823504610563e-10
51742.49056603773,-1.0548711041209545e-10
51742.64150943396,3.332711712768379e-11
51742.79245283019,1.8121688878717232e-10
51742.943396226416,2.4140372867984154e-10
51743.09433962264,1.658381386138433e-10
51743.24528301887,-1.1002291564556125e-11
51743.3962264151,-1.8773313046291678e-10
51743.54716981132,-2.548018558106505e-10
51743.698113207545,-1.75764763925584e-10
51743.84905660377,1.6962528344161704e-11
51744.0,1.7516953383393e-10
51744.15094339623,2.1186539993596332e-10
51744.301886792455,1.1020808233721026e-10
51744.45283018868,-8.346035205302354e-11
51744.6037735849,-1.9749609458159516e-10
51744.75471698113,-1.7773137507333154e-10
51744.90566037736,-3.3279678412976204e-11
51745.056603773584,1.5692272952856958e-10
51745.20754716981,2.380311952284431e-10
51745.35849056604,1.7368659591482968e-10
51745.50943396227,-1.7506961433319432e-12
51745.660377358494,-1.747945047165718e-10
51745.811320754714,-2.403742289886068e-10
51745.96226415094,-1.6442544623516141e-10
51746.11320754717,-5.724542025147349e-13
51746.264150943396,1.3984948337190762e-10
51746.41509433962,1.848752657259825e-10
51746.56603773585,1.2172003504050256e-10
51746.71698113208,7.136004374621309e-12
51746.8679245283,-8.142661639374789e-11
51747.018867924526,-9.843367454062305e-11
51747.16981132075,-5.341825096142732e-11
51747.32075471698,6.456689238953299e-12
51747.47169811321,3.6083920269521875e-11
51747.622641509435,2.3239592481296745e-11
51747.77358490566,-9.63330073277848e-12
51747.92452830189,-2.908148341559336e-11
51748.07547169811,-1.8294248297782308e-11
51748.22641509434,1.237385391992478e-11
51748.377358490565,3.727897112734581e-11
51748.52830188679,3.744018965398942e-11
51748.67924528302,1.4345447004211633e-11
51748.83018867925,-1.3839545031763563e-11
51748.981132075474,-2.8229395976557924e-11
51749.1320754717,-2.3207196950427535e-11
51749.28301886792,-7.852657895953854e-12
51749.43396226415,4.248464504601503e-12
51749.58490566038,6.587492752449978e-12
51749.735849056604,2.844776698794658e-12
51749.88679245283,3.9736131086142017e-13
51750.03773584906,1.893715978044197e-12
51750.188679245286,3.5827224507695022e-12
51750.339622641506,1.700187518140294e-12
51750.49056603773,-4.863524213790731e-13
51750.64150943396,6.080839302780299e-12
51750.79245283019,2.5480665824210948e-11
51750.943396226416,4.59608517067491e-11
51751.09433962264,4.212347207370184e-11
51751.24528301887,-6.058359569244045e-12
51751.3962264151,-8.995260448690587e-11
51751.54716981132,-1.6544627824014e-10
51751.698113207545,-1.7387881219330157e-10
51751.84905660377,-8.118647313426795e-11
51752.0,8.90838347702566e-11
51752.15094339623,2.6171114867183923e-10
51752.301886792455,3.363054129400769e-10
51752.45283018868,2.6516557491268774e-10
51752.6037735849,5.388484055868354e-11
51752.75471698113,-2.2214402994445385e-10
51752.90566037736,-3.5894728673330495e-10
51753.056603773584,-3.4928310523949105e-10
51753.20754716981,-1.979979056695689e-10
51753.35849056604,5.357849715565982e-11
51753.50943396227,2.0771417688896956e-10
51753.660377358494,2.447985453169571e-10
51753.811320754714,1.6019702720904394e-10
51753.96226415094,3.0090316354793666e-11
51754.11320754717,-5.7621313563751226e-11
51754.264150943396,-6.040037620215642e-11
51754.41509433962,-2.7184172017443644e-12
51754.56603773585,4.9125223422711457e-11
51754.71698113208,3.872772266405932e-11
51754.8679245283,-3.8722413624794274e-11
51755.018867924526,-1.3248406286394132e-10
51755.16981132075,-1.7123788253228312e-10
51755.32075471698,-1.1255346375748914e-10
51755.47169811321,2.5227450882885745e-11
51755.622641509435,1.7353000610331091e-10
51755.77358490566,2.4683441367261483e-10
51755.92452830189,1.9880162173466845e-10
51756.07547169811,5.1375894890467125e-11
51756.22641509434,-1.3884229199980645e-10
51756.377358490565,-2.521072906211059e-10
51756.52830188679,-2.485094983846592e-10
51756.67924528302,-1.3065782531255058e-10
51756.83018867925,5.6476355979184515e-11
51756.981132075474,1.9582750096018615e-10
51757.1320754717,2.3611557560474553e-10
51757.28301886792,1.597610223878877e-10
51757.43396226415,1.319874720000721e-11
51757.58490566038,-1.2232437025197798e-10
51757.735849056604,-1.8009745732915665e-10
51757.88679245283,-1.3826457015245594e-10
51758.03773584906,-3.069952169820647e-11
51758.188679245286,7.644408926142153e-11
51758.339622641506,1.243176548506736e-10
51758.49056603773,9.408183369955396e-11
51758.64150943396,1.40925973062515e-11
51758.79245283019,-6.115986694756681e-11
51758.943396226416,-8.606185698911901e-11
51759.09433962264,-5.085228884121824e-11
51759.24528301887,1.5329942384500664e-11
51759.3962264151,6.565381801477816e-11
51759.54716981132,6.642626581652528e-11
51759.698113207545,1.7838218276203602e-11
51759.84905660377,-4.764337191683581e-11
51760.0,-8.692600053464471e-11
51760.15094339623,-7.346444166146248e-11
51760.301886792455,-1.301757495117993e-11
51760.45283018868,6.078902517637502e-11
51760.6037735849,1.0699999865585648e-10
51760.75471698113,1.0061709775740883e-10
51760.90566037736,4.5005576555745986e-11
51761.056603773584,-3.2273511088156185e-11
51761.20754716981,-9.559039000781584e-11
51761.35849056604,-1.1873697453818934e-10
51761.50943396227,-9.461219659824541e-11
51761.660377358494,-3.45470571611523e-11
51761.811320754714,3.8906252256054895e-11
51761.96226415094,1.0011440887705865e-10
51762.11320754717,1.2674497900717148e-10
51762.264150943396,1.0545720328892564e-10
51762.41509433962,3.8299758821284904e-11
51762.56603773585,-5.250580985691358e-11
51762.71698113208,-1.2749310180115623e-10
51762.8679245283,-1.451814533992593e-10
51763.018867924526,-8.595351905807152e-11
51763.16981132075,2.8937120972134147e-11
51763.32075471698,1.3937665819124812e-10
51763.47169811321,1.755392056127699e-10
51763.622641509435,1.0158808487169159e-10
51763.77358490566,-5.338303956356964e-11
51763.92452830189,-2.019793918775237e-10
51764.07547169811,-2.4661337952487366e-10
51764.22641509434,-1.5584200705633927e-10
51764.377358490565,6.772074804590254e-11
51764.52830188679,2.6652579090097016e-10
51764.67924528302,3.222847656927279e-10
51764.83018867925,2.2774092081827844e-10
51764.981132075474,-3.6397526380158055e-11
51765.1320754717,-2.6120855913865953e-10
51765.28301886792,-3.157767511929159e-10
51765.43396226415,-2.2168786360862378e-10
51765.58490566038,2.5561678269940996e-11
51765.735849056604,2.0189470497159902e-10
51765.88679245283,2.4451794556066627e-10
51766.03773584906,1.4038337575442522e-10
51766.188679245286,-5.752998627700724e-11
51766.339622641506,-1.7835686130720504e-10
51766.49056603773,-1.815515328080146e-10
51766.64150943396,-7.558031014929068e-11
51766.79245283019,5.5432763540739245e-11
51766.943396226416,1.263346957859084e-10
51767.09433962264,1.093017655942651e-10
51767.24528301887,4.264264351016388e-11
51767.3962264151,-1.0875813605165576e-11
51767.54716981132,-1.83760284538541e-11
51767.698113207545,9.682073930095914e-13
51767.84905660377,1.843531570953638e-12
51768.0,-3.818859351227798e-11
51768.15094339623,-9.100341433685555e-11
51768.301886792455,-9.809817390814121e-11
51768.45283018868,-2.4239036587521652e-11
51768.6037735849,1.0051049046466675e-10
51768.75471698113,1.8985009324076608e-10
51768.90566037736,1.6153267702524097e-10
51769.056603773584,1.617020263929441e-11
51769.20754716981,-2.044147096449972e-10
51769.35849056604,-2.982591926691465e-10
51769.50943396227,-2.4525205987511055e-10
51769.660377358494,-8.366402714225408e-12
51769.811320754714,2.809890276438952e-10
51769.96226415094,3.6810573668386144e-10
51770.11320754717,3.0597945046482075e-10
51770.264150943396,2.1231145181750052e-11
51770.41509433962,-2.696060057903381e-10
51770.56603773585,-3.4268352435336907e-10
51770.71698113208,-2.681260012910466e-10
51770.8679245283,-9.948245009095667e-12
51771.018867924526,1.9245859865508e-10
51771.16981132075,2.452889188509354e-10
51771.32075471698,1.4956074590240052e-10
51771.47169811321,-4.174490303639916e-11
51771.622641509435,-1.5383144588952697e-10
51771.77358490566,-1.4351871500191224e-10
51771.92452830189,-2.689560905347691e-11
51772.07547169811,1.0004139301540998e-10
51772.22641509434,1.4285000272810577e-10
51772.377358490565,7.575428596090702e-11
51772.52830188679,-4.645496097002587e-11
51772.67924528302,-1.3418816892593448e-10
51772.83018867925,-1.2933424699952797e-10
51772.981132075474,-4.282565404465011e-11
51773.1320754717,6.066628362592527e-11
51773.28301886792,1.1451608714719254e-10
51773.43396226415,9.683768457402257e-11
51773.58490566038,3.822188518790244e-11
51773.735849056604,-1.0875068255266989e-11
51773.88679245283,-2.3468298353318948e-11
51774.03773584906,-1.450268305839435e-11
51774.188679245286,-2.108189115525656e-11
51774.339622641506,-6.292682513564213e-11
51774.49056603773,-1.175560100004967e-10
51774.64150943396,-1.3266644349764585e-10
51774.79245283019,-6.797930959155381e-11
51774.943396226416,6.551654271642213e-11
51775.09433962264,2.02687533492254e-10
51775.24528301887,2.593844625750679e-10
51775.3962264151,1.8993575268550075e-10
51775.54716981132,2.2768490567732564e-11
51775.698113207545,-1.6939370892918417e-10
51775.84905660377,-2.6643551055346564e-10
51776.0,-2.3738983460244297e-10
51776.15094339623,-1.0312816559710369e-10
51776.301886792455,6.596046973494818e-11
51776.45283018868,1.7466412465156743e-10
51776.6037735849,1.8471398617544792e-10
51776.75471698113,1.1012821173440956e-10
51776.90566037736,6.24468495133921e-12
51777.056603773584,-6.928537696822249e-11
51777.20754716981,-8.842007587461081e-11
51777.35849056604,-6.097306262452266e-11
51777.50943396227,-1.9126741450164177e-11
51777.660377358494,7.509397146764731e-12
51777.811320754714,9.20885945835871e-12
51777.96226415094,-3.084148676679256e-12
51778.11320754717,-1.0442318198624092e-11
51778.264150943396,-1.4092264814151847e-12
51778.41509433962,2.0185233321604634e-11
51778.56603773585,3.8992187595656496e-11
51778.71698113208,3.9728887181694395e-11
51778.8679245283,1.840344072774485e-11
51779.018867924526,-1.4172294623130293e-11
51779.16981132075,-3.886421262310323e-11
51779.32075471698,-4.06637750250421e-11
51779.47169811321,-1.907610697006479e-11
51779.622641509435,1.0763121205727916e-11
51779.77358490566,2.7833341093878268e-11
51779.92452830189,2.0043604094102137e-11
51780.07547169811,-6.022086132258423e-12
51780.22641509434,-2.8261257737819412e-11
51780.377358490565,-2.4527013957219253e-11
51780.52830188679,9.48275237399807e-12
51780.67924528302,5.319043434375637e-11
51780.83018867925,7.213052589392872e-11
51780.981132075474,4.170762975239847e-11
51781.1320754717,-3.1890778860902617e-11
51781.28301886792,-1.0948368948891877e-10
51781.43396226415,-1.3990464094836507e-10
51781.58490566038,-9.275471828366812e-11
51781.735849056604,1.8165122924048553e-11
51781.88679245283,1.3759487553120044e-10
51782.03773584906,1.9843866445573187e-10
51782.188679245286,1.612726702426391e-10
51782.339622641506,3.9448221332816446e-11
51782.49056603773,-1.0659197528117783e-10
51782.64150943396,-2.0211778280148574e-10
51782.79245283019,-1.9985803061763153e-10
51782.943396226416,-1.0469812689408566e-10
51783.09433962264,3.150668818322031e-11
51783.24528301887,1.406397761561056e-10
51783.3962264151,1.7521900735932542e-10
51783.54716981132,1.3019469474908287e-10
51783.698113207545,3.922384485278433e-11
51783.84905660377,-4.9031208616290945e-11
51784.0,-9.819583076566776e-11
51784.15094339623,-9.909036334448764e-11
51784.301886792455,-6.636926018913645e-11
51784.45283018868,-2.3221287435894793e-11
51784.6037735849,1.3391182297504578e-11
51784.75471698113,3.770776372714e-11
51784.90566037736,5.0268140806848704e-11
51785.056603773584,5.071427646841698e-11
51785.20754716981,3.629644802838414e-11
51785.35849056604,7.420171890705359e-12
51785.50943396227,-2.619883260764802e-11
51785.660377358494,-4.70372201657309e-11
51785.811320754714,-4.084487902821988e-11
51785.96226415094,-9.619883586084042e-12
51786.11320754717,2.5495293553836627e-11
51786.264150943396,3.722196368476847e-11
51786.41509433962,1.3766959419641596e-11
51786.56603773585,-2.786604501490233e-11
51786.71698113208,-5.052761240378493e-11
51786.8679245283,-2.5135736058517148e-11
51787.018867924526,4.1425652731719495e-11
51787.16981132075,1.0268910998150759e-10
51787.32075471698,1.0179293182081034e-10
51787.47169811321,1.634231313329628e-11
51787.622641509435,-1.145261646962373e-10
51787.77358490566,-2.06245287466581e-10
51787.92452830189,-1.8348029018450372e-10
51788.07547169811,-4.6949476476978143e-11
51788.22641509434,1.6619225362982062e-10
51788.377358490565,2.796017772752262e-10
51788.52830188679,2.502384011975693e-10
51788.67924528302,8.792001144546289e-11
51788.83018867925,-1.5000462205897223e-10
51788.981132075474,-2.5765913458592444e-10
51789.1320754717,-2.2387349351875654e-10
51789.28301886792,-6.901813188490834e-11
51789.43396226415,9.688770991164425e-11
51789.58490566038,1.6166224685286597e-10
51789.735849056604,9.689901056598636e-11
51789.88679245283,-3.033944266420892e-11
51790.03773584906,-1.1078044279150037e-10
51790.188679245286,-7.686518486985061e-11
51790.339622641506,4.627774713187755e-11
51790.49056603773,1.6023089153140435e-10
51790.64150943396,1.683904297520702e-10
51790.79245283019,5.612088465488012e-11
51790.943396226416,-1.2907770102695062e-10
51791.09433962264,-2.3332118073284357e-10
51791.24528301887,-2.05176257749016e-10
51791.3962264151,-5.867238740389238e-11
51791.54716981132,1.2574405687699778e-10
51791.698113207545,2.1464215289576065e-10
51791.84905660377,1.7569228643747706e-10
51792.0,4.427195466150104e-11
51792.15094339623,-8.57396903238195e-11
51792.301886792455,-1.357047135988093e-10
51792.45283018868,-9.105089986690636e-11
51792.6037735849,-2.8320497264795463e-12
51792.75471698113,5.754682675521407e-11
51792.90566037736,5.2064427436746473e-11
51793.056603773584,-1.0308210614980886e-12
51793.20754716981,-4.854181606220485e-11
51793.35849056604,-4.762322956550755e-11
51793.50943396227,1.0843661698174806e-12
51793.660377358494,5.6638379250216706e-11
51793.811320754714,7.244989702878931e-11
51793.96226415094,3.4091281468204084e-11
51794.11320754717,-2.907704978632373e-11
51794.264150943396,-6.687643196475944e-11
51794.41509433962,-4.789696900928217e-11
51794.56603773585,1.4596584703823164e-11
51794.71698113208,7.04730812756766e-11
51794.8679245283,6.942843504729512e-11
51795.018867924526,3.552186504293274e-13
51795.16981132075,-9.556832311564689e-11
51795.32075471698,-1.4925171911546843e-10
51795.47169811321,-1.1065998047200025e-10
51795.622641509435,1.2585513717489445e-11
51795.77358490566,1.5518744492943573e-10
51795.92452830189,2.275827249264262e-10
51796.07547169811,1.7617489643731856e-10
51796.22641509434,2.294387109042013e-11
51796.377358490565,-1.6248716519170225e-10
51796.52830188679,-2.5283282488199903e-10
51796.67924528302,-2.0578567139426564e-10
51796.83018867925,-4.574768201115325e-11
51796.981132075474,1.5067208831306514e-10
51797.1320754717,2.391900793237943e-10
51797.28301886792,1.8674636490526436e-10
51797.43396226415,2.0993202898436952e-11
51797.58490566038,-1.6369090391145255e-10
51797.735849056604,-2.390660983607753e-10
51797.88679245283,-1.674672214220709e-10
51798.03773584906,1.610252683425291e-11
51798.188679245286,1.916890599266679e-10
51798.339622641506,2.5319308298480633e-10
51798.49056603773,1.691161276447305e-10
51798.64150943396,-3.280172242834414e-11
51798.79245283019,-1.964539049414543e-10
51798.943396226416,-2.392983418368086e-10
51799.09433962264,-1.4148637985450053e-10
51799.24528301887,6.143951329117609e-11
51799.3962264151,1.9997050746200593e-10
51799.54716981132,2.1073122763152106e-10
51799.698113207545,8.810209664188788e-11
51799.84905660377,-1.2607694654054363e-10
51800.0,-2.478140579194851e-10
51800.15094339623,-2.3106103512306215e-10
51800.301886792455,-8.049298819632773e-11
51800.45283018868,1.642335766247324e-10
51800.6037735849,2.972126808252443e-10
51800.75471698113,2.8731946585575396e-10
51800.90566037736,1.3723495970983605e-10
51801.056603773584,-1.232154929317529e-10
51801.20754716981,-2.8198196748109393e-10
51801.35849056604,-3.0420923659688006e-10
51801.50943396227,-1.8241355170290963e-10
51801.660377358494,6.164225530143349e-11
51801.811320754714,2.368030446882282e-10
51801.96226415094,2.873953434951269e-10
51802.11320754717,1.9251305366856675e-10
51802.264150943396,-2.6051838868483415e-11
51802.41509433962,-2.1619063862536594e-10
51802.56603773585,-2.8928572590731076e-10
51802.71698113208,-2.1435480258596498e-10
51802.8679245283,-2.4552422967551105e-11
51803.018867924526,1.875840669770802e-10
51803.16981132075,2.854827170284958e-10
51803.32075471698,2.4884538681084487e-10
51803.47169811321,9.767708092164654e-11
51803.622641509435,-1.0848013929562755e-10
51803.77358490566,-2.3108839465686753e-10
51803.92452830189,-2.4085473077448086e-10
51804.07547169811,-1.3653122876493737e-10
51804.22641509434,1.989269470597911e-11
51804.377358490565,1.4408390559199771e-10
51804.52830188679,1.8350228631418434e-10
51804.67924528302,1.3173023560211212e-10
51804.83018867925,2.923478817514309e-11
51804.981132075474,-6.532610045532535e-11
51805.1320754717,-1.0781696822936519e-10
