Tiempo (s),Velocidad (m/s)
71438.3396226415,1.0031219840712996e-11
71438.49056603774,1.4726442529673171e-10
71438.64150943396,1.997481130696689e-10
71438.7924528302,1.4434922459180607e-10
71438.94339622642,2.1030235683979758e-11
71439.09433962264,-9.609718624104846e-11
71439.24528301887,-1.4529780329215157e-10
71439.39622641509,-1.1155029856014324e-10
71439.54716981133,-2.8647809929893424e-11
71439.69811320755,4.841678662635536e-11
71439.84905660378,7.949913535099637e-11
71440.0,5.989305526183373e-11
71440.15094339622,1.518579494545935e-11
71440.30188679245,-2.1368402431074728e-11
71440.45283018867,-3.0795041810538856e-11
71440.60377358491,-1.5955708841382056e-11
71440.75471698113,6.010153793785284e-12
71440.90566037736,1.7351596578778085e-11
71441.05660377358,1.0186752301134895e-11
71441.2075471698,-1.0487373647301648e-11
71441.35849056604,-3.1284773594379324e-11
71441.50943396226,-3.909025225793661e-11
71441.6603773585,-2.776264232802238e-11
71441.81132075471,1.2509265764490787e-12
71441.96226415095,4.151430645361247e-11
71442.11320754717,8.139702166959397e-11
71442.2641509434,1.0163440397739435e-10
71442.41509433962,7.926756335957185e-11
71442.56603773584,3.469074990135522e-12
71442.71698113208,-1.0543264513527486e-10
71442.8679245283,-1.9330565625640043e-10
71443.01886792453,-1.9821160215382498e-10
71443.16981132075,-9.485379488275717e-11
71443.32075471699,8.317271116777002e-11
71443.47169811321,2.3289020072419127e-10
71443.62264150943,2.684153326505965e-10
71443.77358490566,1.6703913992464568e-10
71443.92452830188,-5.546784873570977e-11
71444.07547169812,-2.285705257250704e-10
71444.22641509434,-2.7210695752923065e-10
71444.37735849057,-1.6702668271826486e-10
71444.52830188679,6.878120183522035e-11
71444.67924528301,2.3378483477750617e-10
71444.83018867925,2.609370588424314e-10
71444.98113207547,1.3955298057640694e-10
71445.1320754717,-1.0229392514028005e-10
71445.28301886792,-2.498939181902024e-10
71445.43396226416,-2.565442983997044e-10
71445.58490566038,-1.203069206198543e-10
71445.7358490566,1.1348734840044099e-10
71445.88679245283,2.443893974108408e-10
71446.03773584905,2.4072223864899173e-10
71446.18867924529,1.0724744435855554e-10
71446.3396226415,-8.953585898630529e-11
71446.49056603774,-2.0208673625440495e-10
71446.64150943396,-1.9630960271363416e-10
71446.7924528302,-8.560891512763693e-11
71446.94339622642,5.131565208960858e-11
71447.09433962264,1.322772783394897e-10
71447.24528301887,1.2175237899464065e-10
71447.39622641509,4.5130173770572656e-11
71447.54716981133,-3.705302217867455e-11
71447.69811320755,-7.270316719451654e-11
71447.84905660378,-4.9033272083558205e-11
71448.0,6.879743303556115e-12
71448.15094339622,5.27300210135735e-11
71448.30188679245,6.010908604488944e-11
71448.45283018867,2.857647791355556e-11
71448.60377358491,-2.0598203640379596e-11
71448.75471698113,-6.144209047737984e-11
71448.90566037736,-7.697518929258045e-11
71449.05660377358,-6.262206262559416e-11
71449.2075471698,-2.279928141974407e-11
71449.35849056604,3.1769323037040166e-11
71449.50943396226,8.336246684930949e-11
71449.6603773585,1.081986640777954e-10
71449.81132075471,8.54430297919403e-11
71449.96226415095,1.3043810628911014e-11
71450.11320754717,-8.10819265828064e-11
71450.2641509434,-1.4607764357091971e-10
71450.41509433962,-1.3591168284567854e-10
71450.56603773584,-4.2875970997592826e-11
71450.71698113208,8.78583009269164e-11
71450.8679245283,1.7864577320929151e-10
71451.01886792453,1.6699580577936952e-10
71451.16981132075,5.1535360509524595e-11
71451.32075471699,-1.048456781925844e-10
71451.47169811321,-2.01053459386445e-10
71451.62264150943,-1.7261517642159964e-10
71451.77358490566,-3.5246216926686816e-11
71451.92452830188,1.338771679715224e-10
71452.07547169812,2.1857997217579317e-10
71452.22641509434,1.653283848592817e-10
71452.37735849057,6.427131637780485e-12
71452.52830188679,-1.6162226247127086e-10
71452.67924528301,-2.3232738643834693e-10
71452.83018867925,-1.6531736846518902e-10
71452.98113207547,-4.009334181352796e-12
71453.1320754717,1.5042784064924242e-10
71453.28301886792,2.132023825260414e-10
71453.43396226416,1.5812162500598886e-10
71453.58490566038,3.0686182757428975e-11
71453.7358490566,-8.962305746382443e-11
71453.88679245283,-1.4182503865777788e-10
71454.03773584905,-1.1587219223204066e-10
71454.18867924529,-4.735468585876418e-11
71454.3396226415,1.5394808837593037e-11
71454.49056603774,4.4663415162211925e-11
71454.64150943396,4.439462093704146e-11
71454.7924528302,3.589532834827885e-11
71454.94339622642,3.417985953992263e-11
