Tiempo (s),Velocidad (m/s)
63192.90566037736,-2.263554886215126e-12
63193.056603773584,1.910871690608229e-12
63193.20754716981,6.670861329510586e-12
63193.35849056604,8.57741397428696e-12
63193.50943396227,5.171633130491168e-12
63193.660377358494,-2.336263040576223e-12
63193.811320754714,-8.904445139741749e-12
63193.96226415094,-9.032639927602058e-12
63194.11320754717,-1.5522855076453922e-12
63194.264150943396,8.253761727189802e-12
63194.41509433962,1.1893183046217734e-11
63194.56603773585,4.654766917631253e-12
63194.71698113208,-9.16052840994404e-12
63194.8679245283,-1.80285308076122e-11
63195.018867924526,-1.2108603827861355e-11
63195.16981132075,7.137058259836366e-12
63195.32075471698,2.5238697829259895e-11
63195.47169811321,2.453147497126546e-11
63195.622641509435,-4.497337013277524e-13
63195.77358490566,-3.456111254298265e-11
63195.92452830189,-4.989611404925755e-11
63196.07547169811,-2.6660980264872236e-11
63196.22641509434,2.8057147904346746e-11
63196.377358490565,7.96224657324976e-11
63196.52830188679,8.718520696625633e-11
63196.67924528302,3.41848136891868e-11
63196.83018867925,-5.409500430313645e-11
63196.981132075474,-1.2199043403174483e-10
63197.1320754717,-1.20254309752826e-10
63197.28301886792,-4.339049738873489e-11
63197.43396226415,6.212154158513845e-11
63197.58490566038,1.28338366398227e-10
63197.735849056604,1.1354377480505923e-10
63197.88679245283,3.101875503187996e-11
63198.03773584906,-6.181442284515854e-11
63198.188679245286,-1.0411523903612156e-10
63198.339622641506,-7.2198818995585e-11
63198.49056603773,7.30851220398704e-12
63198.64150943396,7.840917508413828e-11
63198.79245283019,9.431416949738694e-11
63198.943396226416,4.690881484341467e-11
63199.09433962264,-3.12702790719379e-11
63199.24528301887,-9.135368623453384e-11
63199.3962264151,-1.0046756785523002e-10
63199.54716981132,-5.988852059309506e-11
63199.698113207545,1.6358188123026198e-12
63199.84905660377,5.1481822232867626e-11
63200.0,7.396248500919166e-11
63200.15094339623,7.299139630187976e-11
63200.301886792455,5.853153361660238e-11
63200.45283018868,3.347541178374536e-11
63200.6037735849,-5.009322082103322e-12
63200.75471698113,-5.289193347418898e-11
63200.90566037736,-9.177296463057748e-11
63201.056603773584,-9.736660634959218e-11
63201.20754716981,-5.791056885318433e-11
63201.35849056604,1.3139429122847153e-11
63201.50943396227,8.080644538558554e-11
63201.660377358494,1.0750460352136223e-10
63201.811320754714,7.619698028009874e-11
63201.96226415094,3.4406152498120975e-12
63202.11320754717,-6.758408308162932e-11
63202.264150943396,-9.230284357943055e-11
63202.41509433962,-5.3770983496731e-11
63202.56603773585,2.3737581510095756e-11
63202.71698113208,8.801456516725732e-11
63202.8679245283,9.2724991542252e-11
63203.018867924526,2.950362018839976e-11
63203.16981132075,-6.428666997631429e-11
63203.32075471698,-1.2836499323933426e-10
63203.47169811321,-1.1835326454525645e-10
63203.622641509435,-3.5389386584718176e-11
63203.77358490566,7.31526327916404e-11
63203.92452830189,1.431745289095863e-10
63204.07547169811,1.3462503749579818e-10
63204.22641509434,5.627294146553711e-11
63204.377358490565,-4.206740068679345e-11
63204.52830188679,-1.0369023682304878e-10
63204.67924528302,-1.0115144323527644e-10
63204.83018867925,-4.9768136074012305e-11
63204.981132075474,8.722079057227518e-12
63205.1320754717,3.7935234344442746e-11
63205.28301886792,3.008948002815543e-11
63205.43396226415,5.463640364028318e-12
63205.58490566038,-8.210318199734303e-12
63205.735849056604,1.5142571513719298e-12
