Tiempo (s),Velocidad (m/s)
72775.39622641509,-4.3172478309738576e-11
72775.54716981133,-3.413554475375544e-11
72775.69811320755,-1.728556043982325e-11
72775.84905660378,2.4897925278687227e-11
72776.0,8.122213115517897e-11
72776.15094339622,1.1431094686882e-10
72776.30188679245,9.043693979444134e-11
72776.45283018867,1.1511257553370861e-11
72776.60377358491,-7.909967606701988e-11
72776.75471698113,-1.2445322651743374e-10
72776.90566037736,-9.535508524486232e-11
72777.05660377358,-1.2907901534915246e-11
72777.2075471698,6.609407350092283e-11
72777.35849056604,9.044569993531713e-11
72777.50943396226,5.1059306614698544e-11
72777.6603773585,-1.5028753305571694e-11
72777.81132075471,-5.5502879416177013e-11
72777.96226415095,-4.3660628906513e-11
72778.11320754717,2.9722205547937907e-12
72778.2641509434,4.046775440908264e-11
72778.41509433962,3.6954149735231374e-11
72778.56603773584,-1.0499799529231807e-12
72778.71698113208,-3.58736734914486e-11
72778.8679245283,-3.2024360601607515e-11
72779.01886792453,1.2399457283663988e-11
72779.16981132075,6.107492637258399e-11
72779.32075471699,6.571828265895934e-11
72779.47169811321,5.095252057307348e-12
72779.62264150943,-9.187469731375619e-11
72779.77358490566,-1.589520342044468e-10
72779.92452830188,-1.3661368964465074e-10
72780.07547169812,-1.796113179500579e-11
72780.22641509434,1.3790994352674372e-10
72780.37735849057,2.387331450702552e-10
72780.52830188679,2.1858594266098202e-10
72780.67924528301,8.531804334867693e-11
72780.83018867925,-9.04651093339536e-11
72780.98113207547,-2.052930759912741e-10
72781.1320754717,-2.0514381744344545e-10
72781.28301886792,-1.0901526170341339e-10
72781.43396226416,8.84185893071358e-12
72781.58490566038,7.512730069374733e-11
72781.7358490566,6.709173405610976e-11
72781.88679245283,1.9692800242758058e-11
72782.03773584905,-1.0525311107841607e-11
72782.18867924529,7.1196709375811265e-12
72782.3396226415,5.584566926848501e-11
72782.49056603774,8.984762747725067e-11
72782.64150943396,7.494214774698311e-11
72782.7924528302,1.6772757060216134e-11
72782.94339622642,-4.5876717485896114e-11
72783.09433962264,-7.415148883634383e-11
72783.24528301887,-5.895478237311829e-11
72783.39622641509,-2.4649234293821172e-11
72783.54716981133,-7.085027793345986e-12
72783.69811320755,-2.408224093134427e-11
72783.84905660378,-5.966186701470705e-11
72784.0,-7.411253579390788e-11
72784.15094339622,-3.433037960488585e-11
72784.30188679245,5.707938584373006e-11
72784.45283018867,1.56081804812503e-10
72784.60377358491,2.0071059259197724e-10
72784.75471698113,1.4974147772925448e-10
72784.90566037736,1.2680810387896638e-11
72785.05660377358,-1.4864741241350152e-10
72785.2075471698,-2.5098269146866045e-10
72785.35849056604,-2.369121645992193e-10
72785.50943396226,-1.1074748123678772e-10
72785.6603773585,6.580750155072244e-11
72785.81132075471,1.984115509940515e-10
72785.96226415095,2.284482400171775e-10
72786.11320754717,1.5236114328314315e-10
72786.2641509434,2.3390719612898875e-11
72786.41509433962,-8.630010146630279e-11
72786.56603773584,-1.2909234747441893e-10
72786.71698113208,-1.0416689125528034e-10
72786.8679245283,-4.749295970230449e-11
72787.01886792453,-1.0625384910467697e-12
72787.16981132075,1.4968845920533357e-11
72787.32075471699,9.185005783456732e-12
72787.47169811321,4.151585670289554e-12
72787.62264150943,1.463906429064329e-11
72787.77358490566,3.612022672495754e-11
72787.92452830188,5.058662281223308e-11
72788.07547169812,4.27801943791696e-11
72788.22641509434,1.3023795367792499e-11
72788.37735849057,-2.2872403863052067e-11
72788.52830188679,-4.530746851024016e-11
72788.67924528301,-4.4377654943875585e-11
72788.83018867925,-2.519737925162282e-11
72788.98113207547,-2.2948456854097493e-12
72789.1320754717,1.1434102212333748e-11
72789.28301886792,1.2643813550773705e-11
72789.43396226416,7.3314570818342e-12
72789.58490566038,4.123915674739181e-12
72789.7358490566,7.051385580041046e-12
72789.88679245283,1.313327542016621e-11
72790.03773584905,1.5730809069946414e-11
72790.18867924529,1.0322231199667394e-11
72790.3396226415,-1.8342291239884533e-12
72790.49056603774,-1.451060360577559e-11
72790.64150943396,-2.0747795135836882e-11
72790.7924528302,-1.7353151828742417e-11
72790.94339622642,-6.747567521179507e-12
72791.09433962264,4.757237530257041e-12
72791.24528301887,1.0951802715312564e-11
72791.39622641509,9.478971340737713e-12
72791.54716981133,3.0747019745310437e-12
72791.69811320755,-2.491754395879685e-12
72791.84905660378,-2.571137920706525e-12
72792.0,2.818319844501978e-12
72792.15094339622,8.692498177842433e-12
72792.30188679245,8.724038372244396e-12
72792.45283018867,5.305132602479486e-13
72792.60377358491,-1.1426521053788776e-11
72792.75471698113,-1.824326158029623e-11
72792.90566037736,-1.3301844788227256e-11
72793.05660377358,1.590711455294685e-12
72793.2075471698,1.61062526928021e-11
72793.35849056604,1.8650604608022403e-11
72793.50943396226,6.079342066114777e-12
72793.6603773585,-1.2186447486089827e-11
72793.81132075471,-2.03611373585864e-11
72793.96226415095,-9.295940484844885e-12
72794.11320754717,1.4120331171771335e-11
72794.2641509434,3.051836564228084e-11
72794.41509433962,2.363044242750627e-11
72794.56603773584,-4.750311391115445e-12
72794.71698113208,-3.409175009500127e-11
72794.8679245283,-4.007787783506154e-11
72795.01886792453,-1.3408752604580581e-11
72795.16981132075,3.114394651322392e-11
72795.32075471699,6.160443511491991e-11
72795.47169811321,4.8818048929208103e-11
72795.62264150943,-1.0969168741885336e-11
72795.77358490566,-8.634950490194e-11
72795.92452830188,-1.2490375437411953e-10
72796.07547169812,-8.708636551509466e-11
72796.22641509434,2.1094570936131582e-11
72796.37735849057,1.421982295863174e-10
72796.52830188679,1.988852570221005e-10
72796.67924528301,1.4546725935186334e-10
72796.83018867925,3.167303543233852e-12
72796.98113207547,-1.4935967463461025e-10
72797.1320754717,-2.234080799045689e-10
72797.28301886792,-1.7709914073152496e-10
72797.43396226416,-4.018022549158861e-11
72797.58490566038,1.0633222451981728e-10
72797.7358490566,1.81778742923144e-10
72797.88679245283,1.5414467933644154e-10
72798.03773584905,5.434732531839625e-11
72798.18867924529,-5.004308867269007e-11
72798.3396226415,-1.0100712576116148e-10
72798.49056603774,-8.408563472681424e-11
72798.64150943396,-2.93461388986629e-11
72798.7924528302,1.6955495226891887e-11
72798.94339622642,2.668154043159309e-11
72799.09433962264,5.547137442566069e-12
72799.24528301887,-1.7983294663567994e-11
72799.39622641509,-1.86362553985615e-11
72799.54716981133,6.056011304777845e-12
72799.69811320755,3.623121542420997e-11
72799.84905660378,4.738930085415825e-11
72800.0,2.991295562724168e-11
72800.15094339622,-4.537137204019096e-12
72800.30188679245,-3.315062532881299e-11
72800.45283018867,-3.927898659258327e-11
72800.60377358491,-2.3334707279778835e-11
72800.75471698113,-7.383891745048013e-14
72800.90566037736,1.3983865553271302e-11
72801.05660377358,1.2467470633451562e-11
72801.2075471698,1.7919476594072698e-12
72801.35849056604,-6.0412053464094606e-12
72801.50943396226,-3.6760577318411596e-12
72801.6603773585,6.434422071930799e-12
72801.81132075471,1.513203925151008e-11
72801.96226415095,1.4508637918242127e-11
72802.11320754717,4.105880214968533e-12
72802.2641509434,-9.126318258342878e-12
72802.41509433962,-1.643702031297429e-11
72802.56603773584,-1.3742472581926485e-11
72802.71698113208,-4.130683104534139e-12
72802.8679245283,5.038004520123237e-12
72803.01886792453,7.826054102918554e-12
72803.16981132075,3.832393694821409e-12
72803.32075471699,-2.1373185950103815e-12
72803.47169811321,-4.2758006005138605e-12
72803.62264150943,-4.921119250778114e-13
72803.77358490566,5.958429635602061e-12
72803.92452830188,9.146810077347492e-12
72804.07547169812,5.391119596278564e-12
72804.22641509434,-3.418368117910364e-12
72804.37735849057,-1.0867347376621988e-11
72804.52830188679,-1.0923548103261354e-11
72804.67924528301,-3.019930679693978e-12
72804.83018867925,6.8952939809520064e-12
72804.98113207547,1.0700105354668238e-11
72805.1320754717,4.832514395421414e-12
72805.28301886792,-6.042717964180873e-12
72805.43396226416,-1.2082878178163486e-11
72805.58490566038,-6.428913434057759e-12
72805.7358490566,7.895291096610625e-12
72805.88679245283,1.887680288582896e-11
72806.03773584905,1.5097106035669668e-11
72806.18867924529,-3.1868278347447785e-12
72806.3396226415,-2.177493422293108e-11
72806.49056603774,-2.2645195618976366e-11
72806.64150943396,9.662808326138666e-13
72806.7924528302,3.6409534199830566e-11
72806.94339622642,5.702269656088646e-11
72807.09433962264,3.8842800737046624e-11
72807.24528301887,-2.0665166312108916e-11
72807.39622641509,-9.44222678261212e-11
72807.54716981133,-1.3690119995208676e-10
72807.69811320755,-1.1138471297634507e-10
72807.84905660378,-1.6891727047270307e-11
72808.0,1.0469528571534115e-10
72808.15094339622,1.8939610159971815e-10
72808.30188679245,1.88980609463434e-10
72808.45283018867,1.0177382718934196e-10
72808.60377358491,-2.4977208969118086e-11
72808.75471698113,-1.2417851054271277e-10
72808.90566037736,-1.5063429283698404e-10
72809.05660377358,-1.0730263984144053e-10
72809.2075471698,-3.835853763737677e-11
72809.35849056604,5.3021597870945276e-12
