Tiempo (s),Velocidad (m/s)
65532.83018867925,2.947009474349614e-10
65532.981132075474,2.6832343109975005e-10
65533.1320754717,8.01500885764335e-11
65533.28301886792,-1.5936467604376462e-10
65533.43396226415,-3.0066699451671565e-10
65533.58490566038,-2.5546321846573277e-10
65533.735849056604,-5.883405554267781e-11
65533.88679245283,1.5293271308224956e-10
65534.03773584906,2.3599962994428387e-10
65534.188679245286,1.3928914858643405e-10
65534.339622641506,-5.999752480011369e-11
65534.49056603773,-2.118813154584726e-10
65534.64150943396,-2.0114100410425867e-10
65534.79245283019,-3.0045844065811447e-11
65534.943396226416,1.8302742888586388e-10
65535.09433962264,2.8788787907497803e-10
65535.24528301887,2.089946137969848e-10
65535.3962264151,-1.979875295616331e-12
65535.54716981132,-2.0400198329632686e-10
65535.698113207545,-2.6638059122117166e-10
65535.84905660377,-1.585097232404357e-10
65536.0,3.3102222740807955e-11
65536.15094339622,1.699566004765173e-10
65536.30188679245,1.6021835578194767e-10
65536.45283018867,2.0776806845364058e-11
65536.60377358491,-1.3886328358486063e-10
65536.75471698113,-1.963640011989831e-10
65536.90566037736,-1.0242655257616402e-10
65537.05660377358,8.602319877673623e-11
65537.2075471698,2.453912540751244e-10
65537.35849056604,2.6816643488055957e-10
65537.50943396226,1.3274110709381828e-10
65537.6603773585,-8.388874919043463e-11
65537.81132075471,-2.5553059790234853e-10
65537.96226415095,-2.8433763899716583e-10
65538.11320754717,-1.579273827328728e-10
65538.2641509434,4.655972427926534e-11
65538.41509433962,2.1055952458891533e-10
65538.56603773584,2.4359641437510927e-10
65538.71698113208,1.3357019239900656e-10
65538.8679245283,-4.951493780307414e-11
65539.01886792453,-1.9646864265924413e-10
65539.16981132075,-2.2273061591366508e-10
65539.32075471699,-1.1637301611109103e-10
65539.47169811321,5.699829183536774e-11
65539.62264150943,1.948845225298854e-10
65539.77358490566,2.1973293704935837e-10
65539.92452830188,1.2448802409997199e-10
65540.07547169812,-2.625677949336615e-11
65540.22641509434,-1.400526673969269e-10
65540.37735849057,-1.567517404315759e-10
65540.52830188679,-8.511330156870563e-11
65540.67924528301,8.66203081332252e-12
65540.83018867925,5.1990844043545575e-11
65540.98113207547,1.9908804625074908e-11
65541.1320754717,-4.7403719992363024e-11
65541.28301886792,-7.706925478299902e-11
65541.43396226416,-2.2564663092372688e-11
65541.58490566038,9.4892922242813e-11
65541.7358490566,1.9545930811645121e-10
65541.88679245283,1.9644747999854995e-10
65542.03773584905,7.546699050463954e-11
65542.18867924529,-1.0606367814829725e-10
65542.3396226415,-2.3900606805868946e-10
65542.49056603774,-2.392553776538808e-10
65542.64150943396,-1.0655097559821941e-10
65542.7924528302,7.299834704298218e-11
65542.94339622642,1.8401783935817352e-10
65543.09433962264,1.5982189847784e-10
65543.24528301887,2.7289199176267345e-11
65543.39622641509,-1.125891117800145e-10
65543.54716981133,-1.552011824471962e-10
65543.69811320755,-6.536647235797103e-11
65543.84905660378,9.715258219348069e-11
65544.0,2.172079243156688e-10
65544.15094339622,2.023614621090976e-10
65544.30188679245,4.724800093063548e-11
65544.45283018867,-1.5882114408183025e-10
65544.60377358491,-2.86712308457475e-10
65544.75471698113,-2.499216031409777e-10
65544.90566037736,-6.19730651757075e-11
65545.05660377358,1.6820399259213804e-10
65545.2075471698,3.0115475891270665e-10
65545.35849056604,2.527105333100662e-10
65545.50943396226,4.791707878635846e-11
65545.6603773585,-1.9105060532885122e-10
65545.81132075471,-3.173460698903877e-10
65545.96226415095,-2.494245568582025e-10
65546.11320754717,-2.3537119866979184e-11
65546.2641509434,2.2509735808746596e-10
65546.41509433962,3.433696174875174e-10
65546.56603773584,2.552730322578359e-10
65546.71698113208,1.1588589162571086e-11
65546.8679245283,-2.389094509288674e-10
65547.01886792453,-3.412632786594556e-10
65547.16981132075,-2.3248297796242913e-10
65547.32075471699,1.7065372694833556e-11
65547.47169811321,2.474981079673957e-10
65547.62264150943,3.119534966812127e-10
65547.77358490566,1.7174031085708694e-10
65547.92452830188,-7.874770014840532e-11
65548.07547169812,-2.7456573878758603e-10
65548.22641509434,-2.8902226401260227e-10
65548.37735849057,-1.1607493212958176e-10
65548.52830188679,1.286438650090644e-10
65548.67924528301,2.8762522146836333e-10
65548.83018867925,2.664505298666278e-10
65548.98113207547,9.206877196878453e-11
65549.1320754717,-1.1344968101970863e-10
65549.28301886792,-2.2165354878140512e-10
65549.43396226416,-1.8407447481777823e-10
65549.58490566038,-5.589581222239792e-11
65549.7358490566,5.5693749708803696e-11
65549.88679245283,7.591226226859078e-11
65550.03773584905,1.503248248697288e-11
65550.18867924529,-4.857860681467611e-11
65550.3396226415,-3.857184175485103e-11
65550.49056603774,5.299753392054954e-11
65550.64150943396,1.559250162920983e-10
65550.7924528302,1.7685931882928703e-10
65550.94339622642,7.619308505574856e-11
65551.09433962264,-9.386130806336176e-11
65551.24528301887,-2.2160850047060304e-10
65551.39622641509,-2.1631375942035316e-10
65551.54716981133,-7.690965524768421e-11
65551.69811320755,1.0330840598390344e-10
65551.84905660378,2.011107969045008e-10
65552.0,1.5067949248473157e-10
65552.15094339622,-9.446793180326906e-12
65552.30188679245,-1.6361239483853373e-10
65552.45283018867,-2.0044792600965348e-10
65552.60377358491,-9.012276908812115e-11
