Tiempo (s),Velocidad (m/s)
10489.056603773584,1.4288202060298743e-10
10489.207547169812,-4.0493473163318814e-11
10489.358490566037,-1.4844414115287043e-10
10489.509433962265,-1.4277309833738092e-10
10489.66037735849,-4.250927211177083e-11
10489.811320754718,6.478470941771977e-11
10489.962264150943,9.69651987462497e-11
10490.11320754717,3.5077769289651794e-11
10490.264150943396,-6.822028850237385e-11
10490.415094339623,-1.312962474663656e-10
10490.566037735849,-1.0311925298790636e-10
10490.716981132075,2.9970720783070053e-12
10490.867924528302,1.2219278898237208e-10
10491.018867924528,1.8395608999600173e-10
10491.169811320755,1.5670730739437958e-10
10491.32075471698,6.196354697631324e-11
10491.471698113208,-4.6545088341423624e-11
10491.622641509433,-1.1944942723019617e-10
10491.77358490566,-1.376985933835429e-10
10491.924528301886,-1.1372798905937196e-10
10492.075471698114,-7.314958417329613e-11
10492.22641509434,-3.41977389473077e-11
10492.377358490567,3.5465145811734866e-13
10492.528301886792,3.638976718330565e-11
10492.67924528302,7.569861040690884e-11
10492.830188679245,1.0882222141750891e-10
10492.981132075472,1.1881777634713657e-10
10493.132075471698,9.25193464646033e-11
10493.283018867925,3.1056871928715796e-11
10493.433962264151,-4.721935951441399e-11
10493.584905660377,-1.1309910426835254e-10
10493.735849056604,-1.3887734945196218e-10
10493.88679245283,-1.1104870408690952e-10
10494.037735849057,-3.7872177478540836e-11
10494.188679245282,5.178249759717907e-11
10494.33962264151,1.1894489006259027e-10
10494.490566037735,1.3127181210811622e-10
10494.641509433963,7.923495084702212e-11
10494.792452830188,-1.639336834180839e-11
10494.943396226416,-1.1121649019189132e-10
10495.094339622641,-1.569304698386002e-10
10495.245283018869,-1.255674386634586e-10
10495.396226415094,-2.5945877831146956e-11
10495.547169811322,9.733938227117571e-11
10495.698113207547,1.8370209293755371e-10
10495.849056603774,1.8654804593696712e-10
10496.0,9.868826419243244e-11
10496.150943396226,-4.0595721639378094e-11
10496.301886792453,-1.6241169846437712e-10
10496.452830188678,-2.0264667121454906e-10
10496.603773584906,-1.373082778990232e-10
10496.754716981131,6.780963558577804e-13
10496.905660377359,1.3484350571036376e-10
10497.056603773584,1.8625349102409332e-10
10497.207547169812,1.199248138871677e-10
10497.358490566037,-2.958686703762531e-11
10497.509433962265,-1.7105962284870114e-10
10497.66037735849,-2.1199321077809066e-10
10497.811320754718,-1.2265033041297445e-10
10497.962264150943,7.566138504215322e-11
10498.11320754717,2.3534010012016325e-10
10498.264150943396,2.68444145372046e-10
10498.415094339623,1.5844860021115447e-10
10498.566037735849,-9.037953403625187e-11
10498.716981132075,-2.559570566807035e-10
10498.867924528302,-2.7609069539659073e-10
10499.018867924528,-1.438386893587318e-10
10499.169811320755,1.1556703319035929e-10
10499.32075471698,2.4783508727795084e-10
10499.471698113208,2.2458668857059846e-10
10499.622641509433,5.3729870833658594e-11
10499.77358490566,-1.8724897130177325e-10
10499.924528301886,-2.633156610446024e-10
10500.075471698114,-1.9554312196228494e-10
10500.22641509434,5.120226300796455e-11
10500.377358490567,2.576558415677971e-10
10500.528301886792,2.943883757415751e-10
10500.67924528302,1.750129575387617e-10
10500.830188679245,-1.097855146420503e-10
10500.981132075472,-2.7886892171199306e-10
10501.132075471698,-2.915980153812889e-10
10501.283018867925,-1.4596764369100332e-10
10501.433962264151,1.1260180695340605e-10
10501.584905660377,2.3943985167013386e-10
10501.735849056604,2.2753832920246684e-10
10501.88679245283,8.912623714392613e-11
10502.037735849057,-7.51427425152356e-11
10502.188679245282,-1.5318010766448122e-10
10502.33962264151,-1.1485498991998679e-10
10502.490566037735,-1.3281527897637462e-11
10502.641509433963,6.249710264301506e-11
10502.792452830188,5.8189126242123237e-11
10502.943396226416,-7.6802650957732e-12
10503.094339622641,-6.484133156242236e-11
10503.245283018869,-5.245600241139831e-11
10503.396226415094,2.8454082439581992e-11
10503.547169811322,1.1268338810042872e-10
10503.698113207547,1.213896793911873e-10
10503.849056603774,2.7486677687201737e-11
10504.0,-1.1486937150643545e-10
10504.150943396226,-2.0233556336993918e-10
10504.301886792453,-1.563703336929412e-10
10504.452830188678,7.089708152806889e-12
10504.603773584906,2.1528353133791365e-10
10504.754716981131,2.824751620556545e-10
10504.905660377359,2.061503908739843e-10
10505.056603773584,-6.248098301786494e-11
10505.207547169812,-3.1588288468791523e-10
10505.358490566037,-3.541713124622342e-10
10505.509433962265,-2.372237771016958e-10
10505.66037735849,1.178758692756175e-10
10505.811320754718,4.0551526762197054e-10
10505.962264150943,4.189356608383423e-10
10506.11320754717,2.6619240833276244e-10
10506.264150943396,-1.4295291483991712e-10
10506.415094339623,-4.518019448285557e-10
10506.566037735849,-4.573710029098091e-10
10506.716981132075,-2.95636631104834e-10
10506.867924528302,1.1048742838688786e-10
10507.018867924528,4.0115160037246387e-10
10507.169811320755,4.1916997217203953e-10
10507.32075471698,2.7984670123912276e-10
10507.471698113208,-4.322345361090628e-11
10507.622641509433,-2.3091702962117278e-10
10507.77358490566,-2.7150723480152175e-10
10507.924528301886,-1.6198249099901557e-10
10508.075471698114,4.5535972387153795e-12
10508.22641509434,9.36233092908776e-11
10508.377358490567,6.973583916773159e-11
10508.528301886792,-1.978415986901522e-11
10508.67924528302,-8.06200043236122e-11
10508.830188679245,-4.88209325451617e-11
10508.981132075472,6.173136091569212e-11
10509.132075471698,1.7219596616442952e-10
10509.283018867925,1.9825271031809105e-10
10509.433962264151,1.1044725504652635e-10
10509.584905660377,-4.889308071671275e-11
10509.735849056604,-1.8798778713502031e-10
10509.88679245283,-2.4075016099805716e-10
10510.037735849057,-1.8756657918321942e-10
10510.188679245282,-6.583339325627544e-11
10510.33962264151,6.318647884583037e-11
10510.490566037735,1.5077503780538662e-10
10510.641509433963,1.7848463891156515e-10
10510.792452830188,1.5278546295229075e-10
10510.943396226416,8.999679672930382e-11
10511.094339622641,7.239603748513283e-12
10511.245283018869,-7.650563665217823e-11
10511.396226415094,-1.3767415675144897e-10
10511.547169811322,-1.5347714334510653e-10
10511.698113207547,-1.1495136877893956e-10
10511.849056603774,-3.662458643361675e-11
10512.0,4.8190431712027385e-11
10512.150943396226,1.0578655297016495e-10
10512.301886792453,1.2079303191464496e-10
10512.452830188678,1.0050708560163152e-10
10512.603773584906,6.222822974172406e-11
10512.754716981131,1.622000750078981e-11
10512.905660377359,-3.8942019040025615e-11
10513.056603773584,-1.0367168321534378e-10
10513.207547169812,-1.602768504176157e-10
10513.358490566037,-1.718156442317167e-10
10513.509433962265,-1.0541994818115472e-10
10513.66037735849,3.227563279500513e-11
10513.811320754718,1.9034356941816105e-10
10513.962264150943,2.769980404645808e-10
10514.11320754717,2.3272712297907965e-10
10514.264150943396,7.556238016016827e-11
10514.415094339623,-1.4496619778646287e-10
10514.566037735849,-2.5489570014975494e-10
10514.716981132075,-2.3094449186481973e-10
10514.867924528302,-8.74486739432541e-11
10515.018867924528,8.838460350448735e-11
10515.169811320755,1.6882544827825354e-10
10515.32075471698,1.1756663912618526e-10
10515.471698113208,-2.1323680504250563e-11
10515.622641509433,-1.3844685713089604e-10
10515.77358490566,-1.4815017460246044e-10
10515.924528301886,-4.119881724527552e-11
10516.075471698114,1.2193427124788442e-10
10516.22641509434,2.1970132102232946e-10
10516.377358490567,1.9562255952595863e-10
10516.528301886792,6.344033941535966e-11
10516.67924528302,-1.1290737800122729e-10
10516.830188679245,-2.2093881894457136e-10
10516.981132075472,-2.2348327841347523e-10
10517.132075471698,-1.2725363298655557e-10
10517.283018867925,1.4315072307366356e-11
10517.433962264151,1.3982861409312222e-10
10517.584905660377,2.0659356191778885e-10
10517.735849056604,1.9735319122417934e-10
10517.88679245283,1.1529383775853428e-10
10518.037735849057,-1.8627124738151908e-11
10518.188679245282,-1.628802002074725e-10
10518.33962264151,-2.5831796824432797e-10
10518.490566037735,-2.4918296710576763e-10
10518.641509433963,-1.3020570237942632e-10
10518.792452830188,9.172035795756052e-11
10518.943396226416,2.682143384303056e-10
10519.094339622641,3.2161534334340995e-10
10519.245283018869,2.2856453919699679e-10
10519.396226415094,-1.3717068021538067e-11
10519.547169811322,-2.1524161233565032e-10
10519.698113207547,-2.71479136159453e-10
10519.849056603774,-1.824241735877197e-10
10520.0,2.2331210652302068e-11
10520.150943396226,1.485566369417229e-10
10520.301886792453,1.4327829883876968e-10
10520.452830188678,1.4025006128343998e-11
10520.603773584906,-1.3492210829375217e-10
10520.754716981131,-1.7111753923067902e-10
10520.905660377359,-6.803941335066957e-11
10521.056603773584,1.6052771691783704e-10
10521.207547169812,2.8431052181439127e-10
10521.358490566037,2.4949340553150253e-10
10521.509433962265,5.6961082514918026e-11
10521.66037735849,-2.3489585809088317e-10
10521.811320754718,-3.4197362468698465e-10
10521.962264150943,-2.983189004548989e-10
10522.11320754717,-6.419605751939793e-11
10522.264150943396,1.9510111391920789e-10
10522.415094339623,2.7752651184948335e-10
10522.566037735849,2.156795853052688e-10
10522.716981132075,4.258076314303416e-11
10522.867924528302,-1.005966460933494e-10
10523.018867924528,-1.4302167494144128e-10
10523.169811320755,-8.313369295526824e-11
10523.32075471698,4.057518499514458e-12
10523.471698113208,4.079500170313315e-11
10523.622641509433,8.965654142030525e-12
10523.77358490566,-4.2683821729386225e-11
10523.924528301886,-4.815398321030774e-11
10524.075471698114,1.3532892473152646e-11
10524.22641509434,9.623917899056553e-11
10524.377358490567,1.234544066130709e-10
10524.528301886792,5.38116882394565e-11
10524.67924528302,-7.860929139589654e-11
10524.830188679245,-1.8341815866413234e-10
10524.981132075472,-1.7943109112159897e-10
10525.132075471698,-6.204366220668882e-11
10525.283018867925,1.1912054258392364e-10
10525.433962264151,2.266684455406071e-10
10525.584905660377,2.1602624957177278e-10
10525.735849056604,9.679157695420694e-11
10525.88679245283,-5.986876167264903e-11
10526.037735849057,-1.649224902304871e-10
10526.188679245282,-1.823933052112735e-10
10526.33962264151,-1.3165754189348197e-10
10526.490566037735,-5.887445920982194e-11
10526.641509433963,3.838586434512865e-12
10526.792452830188,5.460766680095186e-11
10526.943396226416,1.0434239387658185e-10
10527.094339622641,1.4795325983173206e-10
10527.245283018869,1.5590246325247864e-10
10527.396226415094,9.757961045804967e-11
10527.547169811322,-2.3216214078458708e-11
10527.698113207547,-1.5461983416937128e-10
10527.849056603774,-2.226721267798746e-10
10528.0,-1.812491063154529e-10
10528.150943396226,-4.926699478714885e-11
10528.301886792453,1.0388020942533933e-10
10528.452830188678,1.923428470344907e-10
10528.603773584906,1.797058966593914e-10
10528.754716981131,9.079493903181677e-11
10528.905660377359,-1.3408397853810958e-11
10529.056603773584,-8.312231268062417e-11
10529.207547169812,-1.0931778602903945e-10
10529.358490566037,-1.1436121993945498e-10
10529.509433962265,-1.169398737038723e-10
10529.66037735849,-1.0617797883713931e-10
10529.811320754718,-5.06233355177418e-11
10529.962264150943,6.438221922859664e-11
10530.11320754717,2.0488625580835098e-10
10530.264150943396,2.946778146198314e-10
10530.415094339623,2.622094003612383e-10
10530.566037735849,1.116724845952648e-10
10530.716981132075,-1.4820132043552114e-10
10530.867924528302,-3.202440172125432e-10
10531.018867924528,-3.6221394615401423e-10
10531.169811320755,-2.595442404951521e-10
