Tiempo (s),Velocidad (m/s)
64752.75471698113,3.115817433913822e-10
64752.90566037736,3.024906697120392e-10
64753.056603773584,9.966360897621686e-11
64753.20754716981,-1.5862585069937143e-10
64753.35849056604,-3.000512718800004e-10
64753.50943396227,-2.38546928121062e-10
64753.660377358494,-3.1314458701847306e-11
64753.811320754714,1.6707167714721957e-10
64753.96226415094,2.1825939610784602e-10
64754.11320754717,9.796727729428974e-11
64754.264150943396,-9.19249754478356e-11
64754.41509433962,-2.0280885861722105e-10
64754.56603773585,-1.4937226278891764e-10
64754.71698113208,3.067498988079511e-11
64754.8679245283,2.08091129705994e-10
64755.018867924526,2.575587310653342e-10
64755.16981132075,1.450358983978314e-10
64755.32075471698,-5.464252371836049e-11
64755.47169811321,-2.1678548840606411e-10
64755.622641509435,-2.5369438697630945e-10
64755.77358490566,-1.6537978362888566e-10
64755.92452830189,-2.350713223291846e-11
64756.07547169811,8.965392927390456e-11
64756.22641509434,1.3560039889002883e-10
64756.377358490565,1.2885533202234706e-10
64756.52830188679,1.0408914608069364e-10
64756.67924528302,7.756437467105198e-11
64756.83018867925,3.834067963577502e-11
64756.981132075474,-2.685709941531972e-11
64757.1320754717,-1.0375726596938886e-10
64757.28301886792,-1.4895294698242307e-10
64757.43396226415,-1.2300913765203304e-10
64757.58490566038,-3.0457165577573534e-11
64757.735849056604,7.162274485767482e-11
64757.88679245283,1.1062523648667722e-10
64758.03773584906,5.571938975680804e-11
64758.188679245286,-5.118759519661066e-11
64758.339622641506,-1.2056290922442365e-10
64758.49056603773,-8.246753087378851e-11
64758.64150943396,5.4157025008807643e-11
64758.79245283019,1.9843764770548604e-10
64758.943396226416,2.3846475207607376e-10
64759.09433962264,1.2443561197957033e-10
64759.24528301887,-8.759016403014058e-11
64759.3962264151,-2.667387735556154e-10
64759.54716981132,-2.945548687892204e-10
64759.698113207545,-1.478171664613031e-10
64759.84905660377,8.221471384377064e-11
64760.0,2.490051407862291e-10
64760.15094339623,2.48151420737544e-10
64760.301886792455,8.623859619459615e-11
64760.45283018868,-1.25233461405762e-10
64760.6037735849,-2.4532119578946354e-10
64760.75471698113,-1.9642759061318375e-10
64760.90566037736,-1.2703870574299668e-11
64761.056603773584,1.8566030854284307e-10
64761.20754716981,2.721167545713384e-10
64761.35849056604,1.936198440465058e-10
64761.50943396227,2.614854568665054e-13
64761.660377358494,-1.9044750211417646e-10
64761.811320754714,-2.679036917263695e-10
64761.96226415094,-1.9319011301528016e-10
64762.11320754717,-1.6479814372254372e-11
64762.264150943396,1.5856596436187823e-10
64762.41509433962,2.372004487261806e-10
64762.56603773585,1.84284479448823e-10
64762.71698113208,3.66364712536882e-11
64762.8679245283,-1.2418288356746032e-10
64763.018867924526,-2.1803103731335612e-10
64763.16981132075,-2.0442541318596925e-10
64763.32075471698,-9.577156423562396e-11
64763.47169811321,5.503905704316346e-11
64763.622641509435,1.8125312887243976e-10
64763.77358490566,2.294667548267686e-10
64763.92452830189,1.7869752141478444e-10
64764.07547169811,4.806810148242376e-11
64764.22641509434,-1.0812962482665431e-10
64764.377358490565,-2.1896501933996363e-10
64764.52830188679,-2.2677862526738543e-10
64764.67924528302,-1.1852261575496372e-10
64764.83018867925,5.862686977794402e-11
64764.981132075474,2.1257006701622855e-10
64765.1320754717,2.5242546014039397e-10
64765.28301886792,1.437055128375559e-10
64765.43396226415,-6.200511788815263e-11
64765.58490566038,-2.479623134394856e-10
64765.735849056604,-2.985529025829624e-10
64765.88679245283,-1.729756257733513e-10
64766.03773584906,6.259210623224051e-11
64766.188679245286,2.704292527226755e-10
64766.339622641506,3.259570292384268e-10
64766.49056603773,1.9748388285196667e-10
64766.64150943396,-3.319575081140299e-11
64766.79245283019,-2.248074095111074e-10
64766.943396226416,-2.690496432492647e-10
64767.09433962264,-1.580412452692579e-10
64767.24528301887,1.8816211997420095e-11
64767.3962264151,1.4332441517175958e-10
64767.54716981132,1.506157964399848e-10
64767.698113207545,6.564559980588989e-11
64767.84905660377,-2.864623878053064e-11
64768.0,-6.193752713470876e-11
64768.15094339623,-2.8721946167972986e-11
64768.301886792455,1.7262650826703163e-11
64768.45283018868,1.7641640515042008e-11
64768.6037735849,-3.518935629060383e-11
64768.75471698113,-8.93975502431887e-11
64768.90566037736,-7.945664877768721e-11
64769.056603773584,1.2262962288734975e-11
64769.20754716981,1.31160925753883e-10
64769.35849056604,1.8689220581158794e-10
64769.50943396227,1.2418729128627318e-10
