Tiempo (s),Velocidad (m/s)
29542.64150943396,3.0429017956755224e-11
29542.79245283019,2.093998801391087e-12
29542.943396226416,-2.538575100542969e-11
29543.094339622643,-2.882328972787311e-11
29543.245283018867,5.096042787285962e-12
29543.396226415094,6.196729483275122e-11
29543.54716981132,1.0054370408875841e-10
29543.69811320755,7.835811035654178e-11
29543.849056603773,-8.785299781316272e-12
29544.0,-1.3621317357686441e-10
29544.150943396227,-2.0313611057532792e-10
29544.30188679245,-1.696586723532297e-10
29544.45283018868,-4.396957033429393e-11
29544.603773584906,1.490480364013425e-10
29544.754716981133,2.3166910074800881e-10
29544.905660377357,2.0869122672577983e-10
29545.056603773584,6.120487536004556e-11
29545.20754716981,-1.3701754498967728e-10
29545.35849056604,-2.0463430689204921e-10
29545.509433962263,-1.716120216887933e-10
29545.66037735849,-4.673471390712952e-12
29545.811320754718,1.6764598173976405e-10
29545.962264150945,2.0560058704879536e-10
29546.11320754717,1.441197740967267e-10
29546.264150943396,-5.0618965236157964e-11
29546.415094339623,-2.0569623644858692e-10
29546.56603773585,-2.294455633603883e-10
29546.716981132075,-1.4840152637091602e-10
29546.867924528302,5.646023836872019e-11
29547.01886792453,1.9515221184941767e-10
29547.169811320753,2.1515239159240834e-10
29547.32075471698,1.258075521115483e-10
29547.471698113208,-7.105032346056604e-11
29547.622641509435,-1.8243308357710942e-10
29547.77358490566,-1.8253428020734017e-10
29547.924528301886,-7.096051444033994e-11
29548.075471698114,1.3356907411634363e-10
29548.22641509434,2.2662621190736234e-10
29548.377358490565,2.1143309512760522e-10
29548.528301886792,5.165189436147457e-11
29548.67924528302,-1.8321640663612766e-10
29548.830188679247,-2.7767220472795284e-10
29548.98113207547,-2.6394092462741795e-10
29549.132075471698,-8.154558592014837e-11
29549.283018867925,1.6356883488109376e-10
29549.43396226415,2.6077932958258157e-10
29549.584905660377,2.4640018965336853e-10
29549.735849056604,9.308359707248847e-11
29549.88679245283,-1.0480590546150215e-10
29550.037735849055,-1.7816459133620645e-10
29550.188679245282,-1.5224719328563427e-10
29550.33962264151,-4.438763730474849e-11
29550.490566037737,5.6231996300851086e-11
29550.64150943396,8.77139246764447e-11
29550.79245283019,4.265304065802795e-11
29550.943396226416,-2.8252431435763836e-11
29551.094339622643,-6.284321649935838e-11
29551.245283018867,-3.582756383214856e-11
29551.396226415094,2.6255323533653523e-11
29551.54716981132,7.173290942757204e-11
29551.69811320755,6.73931681397815e-11
29551.849056603773,2.272280916845458e-11
29552.0,-2.3182346100582256e-11
29552.150943396227,-3.8037932010277926e-11
29552.30188679245,-2.3301305739771785e-11
29552.45283018868,-8.482598017501007e-12
29552.603773584906,-1.915437017339853e-11
29552.754716981133,-4.869386573993089e-11
29552.905660377357,-6.105356283884002e-11
29553.056603773584,-2.4434850511312152e-11
29553.20754716981,5.3096953005855626e-11
29553.35849056604,1.1981697486997253e-10
29553.509433962263,1.1703999842717096e-10
29553.66037735849,3.595943045682509e-11
29553.811320754718,-9.78881883784738e-11
29553.962264150945,-1.5902939236249614e-10
29554.11320754717,-1.2295725054397236e-10
29554.264150943396,2.4322712510694626e-11
29554.415094339623,1.8139137917490699e-10
29554.56603773585,2.0714295753724028e-10
29554.716981132075,1.2798359475695637e-10
29554.867924528302,-1.0068979097961681e-10
29555.01886792453,-2.5887055631278733e-10
29555.169811320753,-2.590098725060993e-10
29555.32075471698,-1.3945204962300417e-10
29555.471698113208,1.1729713810879006e-10
29555.622641509435,2.5398605047898746e-10
29555.77358490566,2.5547198634763495e-10
29555.924528301886,1.329084431091584e-10
29556.075471698114,-8.353771606957237e-11
29556.22641509434,-1.8039420966794147e-10
29556.377358490565,-1.7238063927333642e-10
29556.528301886792,-6.764011016728018e-11
29556.67924528302,5.3294752792559505e-11
29556.830188679247,1.0005130701900699e-10
29556.98113207547,5.224791772431954e-11
29557.132075471698,-4.8244279917624917e-11
29557.283018867925,-1.1700781987546222e-10
29557.43396226415,-9.876055423074495e-11
29557.584905660377,2.263477376276517e-12
29557.735849056604,1.5674871718639683e-10
29557.88679245283,2.3172386177627995e-10
29558.037735849055,2.0197228709158537e-10
29558.188679245282,7.37684423125211e-11
29558.33962264151,-1.4551215715745005e-10
29558.490566037737,-2.799448849958287e-10
29558.64150943396,-2.9894682382341515e-10
29558.79245283019,-2.0546850146300744e-10
29558.943396226416,1.8830297968768134e-11
29559.094339622643,2.1280164705094526e-10
29559.245283018867,2.642600719868175e-10
29559.396226415094,2.1823865452082404e-10
29559.54716981132,6.499680107807224e-11
29559.69811320755,-7.346799842223741e-11
29559.849056603773,-1.2465585229205004e-10
29560.0,-9.024946801443571e-11
29560.150943396227,-1.362490735860086e-11
29560.30188679245,3.346271011852106e-11
29560.45283018868,1.089927628452092e-11
29560.603773584906,-6.051010795673802e-11
29560.754716981133,-1.1595149939036145e-10
29560.905660377357,-9.71038299005412e-11
29561.056603773584,-3.4052110143613345e-12
29561.20754716981,1.300975881102655e-10
29561.35849056604,1.9301211682303612e-10
