Tiempo (s),Velocidad (m/s)
67649.81132075471,2.0044456362036477e-10
67649.96226415095,1.9803655884864852e-10
67650.11320754717,8.604892295736512e-11
67650.2641509434,-6.370506455108265e-11
67650.41509433962,-1.6342939918125284e-10
67650.56603773584,-1.6834418711125704e-10
67650.71698113208,-9.86815791784506e-11
67650.8679245283,-1.3602960806096895e-11
67651.01886792453,3.727208758974971e-11
67651.16981132075,4.539088515938933e-11
67651.32075471699,3.6616783535356207e-11
67651.47169811321,3.8120853296555864e-11
67651.62264150943,5.080274507084569e-11
67651.77358490566,5.1278889358916596e-11
67651.92452830188,1.966129248092801e-11
67652.07547169812,-3.400376805724977e-11
67652.22641509434,-7.090395779953927e-11
67652.37735849057,-5.435661941078008e-11
67652.52830188679,1.444130265064465e-11
67652.67924528301,8.762303488183021e-11
67652.83018867925,1.0089224271384516e-10
67652.98113207547,2.3474665670502354e-11
67653.1320754717,-1.0979333547595683e-10
67653.28301886792,-2.1186360487647545e-10
67653.43396226416,-1.981550088910991e-10
67653.58490566038,-4.7514356985887246e-11
67653.7358490566,1.7284637027907672e-10
67653.88679245283,3.388228612060887e-10
67654.03773584905,3.411527001295299e-10
67654.18867924529,1.543834931386579e-10
67654.3396226415,-1.398372613193992e-10
67654.49056603774,-3.913780938528335e-10
67654.64150943396,-4.619026113629995e-10
67654.7924528302,-3.021190094598229e-10
67654.94339622642,1.7093631502561832e-11
67655.09433962264,3.398441686884625e-10
67655.24528301887,5.025808056210102e-10
67655.39622641509,4.221830028157483e-10
67655.54716981133,1.418286876116982e-10
67655.69811320755,-2.0824281494590838e-10
67655.84905660378,-4.4547887243111414e-10
67656.0,-4.6372855537938715e-10
67656.15094339622,-2.6463522050393284e-10
67656.30188679245,4.323225988138816e-11
67656.45283018867,3.0624590124142143e-10
67656.60377358491,4.0596584605116307e-10
67656.75471698113,3.142127633966257e-10
67656.90566037736,9.631949288491039e-11
67657.05660377358,-1.32993883707606e-10
67657.2075471698,-2.7142851342027974e-10
67657.35849056604,-2.7397769669289113e-10
67657.50943396226,-1.6184825873590196e-10
67657.6603773585,3.373852319434907e-13
67657.81132075471,1.397236646281746e-10
67657.96226415095,2.0380314220140168e-10
67658.11320754717,1.742773569470852e-10
67658.2641509434,6.829768640444755e-11
67658.41509433962,-6.849826582889992e-11
67658.56603773584,-1.7623442004519222e-10
67658.71698113208,-2.0286528580669606e-10
67658.8679245283,-1.2930402162018652e-10
67659.01886792453,1.5147389184676814e-11
67659.16981132075,1.608789063212419e-10
67659.32075471699,2.318666848914142e-10
67659.47169811321,1.891789463509448e-10
67659.62264150943,5.6631795800538855e-11
67659.77358490566,-9.131333343572933e-11
67659.92452830188,-1.750419383183967e-10
67660.07547169812,-1.597418635281394e-10
67660.22641509434,-7.52506192896167e-11
67660.37735849057,9.008575850746602e-12
67660.52830188679,3.651565707963193e-11
67660.67924528301,5.0978423491758775e-12
67660.83018867925,-3.403360540870993e-11
67660.98113207547,-1.9753177084019476e-11
67661.1320754717,6.552412739085902e-11
67661.28301886792,1.7399428959412152e-10
67661.43396226416,2.2146424700916302e-10
67661.58490566038,1.485125535633013e-10
67661.7358490566,-3.023035040685389e-11
67661.88679245283,-2.2610245858650668e-10
67662.03773584905,-3.2870293837998097e-10
67662.18867924529,-2.7600681238035657e-10
67662.3396226415,-9.464268082151849e-11
67662.49056603774,1.1684127334490954e-10
67662.64150943396,2.496789205078888e-10
67662.7924528302,2.4961089885362255e-10
67662.94339622642,1.4266885210697735e-10
67663.09433962264,8.560924993542146e-12
67663.24528301887,-7.605567786100748e-11
67663.39622641509,-8.419130484536305e-11
67663.54716981133,-4.560193249895636e-11
67663.69811320755,-1.4605742809636883e-11
67663.84905660378,-2.5484721449115736e-11
67664.0,-6.790236938787957e-11
67664.15094339622,-9.767825197810177e-11
67664.30188679245,-7.247035424643606e-11
67664.45283018867,1.4231169877554369e-11
67664.60377358491,1.2417699366672623e-10
67664.75471698113,1.9563893150968653e-10
67664.90566037736,1.8037399128153948e-10
67665.05660377358,7.321089856756817e-11
67665.2075471698,-8.259285006279609e-11
67665.35849056604,-2.1606084927341118e-10
67665.50943396226,-2.6319315533729907e-10
67665.6603773585,-1.9784385231661208e-10
67665.81132075471,-4.4525328555960715e-11
67665.96226415095,1.3191481489868256e-10
67666.11320754717,2.54773325426267e-10
67666.2641509434,2.698617058972328e-10
67666.41509433962,1.7086495441074284e-10
67666.56603773584,3.7266451000257824e-12
67666.71698113208,-1.535726905741681e-10
