Tiempo (s),Velocidad (m/s)
12606.037735849057,-1.8465733968869265e-10
12606.188679245282,-1.604434251565962e-10
12606.33962264151,-7.783828636459731e-11
12606.490566037735,5.4138781075026324e-12
12606.641509433963,4.729730637397675e-11
12606.792452830188,4.4451278459424035e-11
12606.943396226416,2.709695730419215e-11
12607.094339622641,3.096363469231224e-11
12607.245283018869,6.629180097810534e-11
12607.396226415094,1.0642310867568574e-10
12607.547169811322,1.0567471524592409e-10
12607.698113207547,3.55539071790311e-11
12607.849056603774,-8.628840213069552e-11
12608.0,-1.97449017705209e-10
12608.150943396226,-2.2591168438759214e-10
12608.301886792453,-1.3809411134958251e-10
12608.452830188678,3.2861132704307984e-11
12608.603773584906,1.9878845805831307e-10
12608.754716981131,2.681731136499101e-10
12608.905660377359,1.9958823000783834e-10
12609.056603773584,3.054797712488662e-11
12609.207547169812,-1.496117248571375e-10
12609.358490566037,-2.4006695700253944e-10
12609.509433962265,-2.002920802123166e-10
12609.66037735849,-6.20192838878477e-11
12609.811320754718,9.461902335876979e-11
12609.962264150943,1.8274311767831376e-10
12610.11320754717,1.649337193920303e-10
12610.264150943396,6.448923977216457e-11
12610.415094339623,-5.401882716139398e-11
12610.566037735849,-1.254999671778498e-10
12610.716981132075,-1.1981901137712326e-10
12610.867924528302,-5.2919546642836976e-11
12611.018867924528,2.9032463759879733e-11
12611.169811320755,7.970310809324403e-11
12611.32075471698,7.809401687523788e-11
12611.471698113208,3.5966589309741414e-11
12611.622641509433,-1.444994262588955e-11
12611.77358490566,-4.281028734189618e-11
12611.924528301886,-3.869798367997035e-11
12612.075471698114,-1.486797643443109e-11
12612.22641509434,5.0029281082768065e-12
12612.377358490567,4.888584132912246e-12
12612.528301886792,-1.173607279377297e-11
12612.67924528302,-2.507677638014578e-11
12612.830188679245,-1.5016088874041426e-11
12612.981132075472,2.1624921076712216e-11
12613.132075471698,6.553720200699123e-11
12613.283018867925,8.608688798406644e-11
12613.433962264151,6.213775110654498e-11
12613.584905660377,-1.9319009250354613e-12
12613.735849056604,-7.655938533556233e-11
12613.88679245283,-1.238420862171955e-10
12614.037735849057,-1.1956266388570278e-10
12614.188679245282,-6.592234379695292e-11
12614.33962264151,1.2205543998336167e-11
12614.490566037735,8.290925177729115e-11
12614.641509433963,1.22982532607631e-10
12614.792452830188,1.2435476035113613e-10
12614.943396226416,9.070173056082452e-11
12615.094339622641,3.119951041529555e-11
12615.245283018869,-4.1679050922907504e-11
12615.396226415094,-1.1007175058529911e-10
12615.547169811322,-1.5046923803345941e-10
12615.698113207547,-1.4107773746559013e-10
12615.849056603774,-7.531520525751258e-11
12616.0,2.7842853414868656e-11
12616.150943396226,1.268043377680632e-10
12616.301886792453,1.7571207497175816e-10
12616.452830188678,1.4903924969447379e-10
12616.603773584906,5.7405227205773943e-11
12616.754716981131,-5.60106073117661e-11
12616.905660377359,-1.3727650479774908e-10
12617.056603773584,-1.4950639274737215e-10
12617.207547169812,-9.127717422380065e-11
12617.358490566037,3.713595667351053e-12
12617.509433962265,8.46698766384745e-11
12617.66037735849,1.0974504864517756e-10
12617.811320754718,6.748578319752727e-11
12617.962264150943,-1.6388118570128955e-11
12618.11320754717,-9.07748993718631e-11
12618.264150943396,-1.0561646868928514e-10
12618.415094339623,-4.138876659823475e-11
12618.566037735849,7.417001174430236e-11
12618.716981132075,1.7475873812048504e-10
12618.867924528302,1.901121419845253e-10
12619.018867924528,9.107150669305894e-11
12619.169811320755,-8.863752934466028e-11
12619.32075471698,-2.4910326441930434e-10
12619.471698113208,-2.971685503164036e-10
12619.622641509433,-2.037826086247938e-10
12619.77358490566,2.6749412402449917e-11
12619.924528301886,2.381022378333041e-10
12620.075471698114,3.05857691426208e-10
12620.22641509434,2.239688915963541e-10
12620.377358490567,2.128469057130566e-12
12620.528301886792,-1.7664283359365876e-10
12620.67924528302,-2.2465802284916724e-10
12620.830188679245,-1.232115443239672e-10
12620.981132075472,8.412592209756971e-11
12621.132075471698,2.027491717645254e-10
12621.283018867925,1.7676267418781614e-10
12621.433962264151,1.5542415110605005e-11
12621.584905660377,-2.0165192649179688e-10
12621.735849056604,-2.797727756248984e-10
12621.88679245283,-2.0934962992745604e-10
12622.037735849057,1.9449227969711245e-11
12622.188679245282,2.274340904323659e-10
12622.33962264151,2.8355381546866524e-10
12622.490566037735,1.8728444326884113e-10
12622.641509433963,-4.4747166660622316e-11
12622.792452830188,-1.9065954731025585e-10
12622.943396226416,-1.9404071836771065e-10
12623.094339622641,-5.639470040636263e-11
12623.245283018869,1.3626392800930668e-10
12623.396226415094,2.0690927060976026e-10
12623.547169811322,1.2924041142297332e-10
12623.698113207547,-9.534200412226245e-11
12623.849056603774,-2.603947116895073e-10
12624.0,-2.7167464100389544e-10
12624.150943396226,-1.2174293333757974e-10
12624.301886792453,1.7188937307840988e-10
12624.452830188678,3.1545433249156653e-10
12624.603773584906,2.8811013570076155e-10
12624.754716981131,9.801529467884998e-11
12624.905660377359,-1.7669659117046478e-10
12625.056603773584,-2.7147173285725937e-10
12625.207547169812,-2.1386911376272102e-10
12625.358490566037,-7.022397352622481e-12
12625.509433962265,1.6093334757884766e-10
12625.66037735849,1.941269344432707e-10
12625.811320754718,8.17790827027773e-11
12625.962264150943,-1.02919570557807e-10
12626.11320754717,-1.8993969689700843e-10
12626.264150943396,-1.3652776376527713e-10
12626.415094339623,1.902155990404253e-11
12626.566037735849,1.5053893096919865e-10
12626.716981132075,1.681378931278891e-10
12626.867924528302,6.628339421947937e-11
12627.018867924528,-6.567989520515957e-11
12627.169811320755,-1.199263969700541e-10
12627.32075471698,-5.641532855846152e-11
12627.471698113208,6.621388671137673e-11
12627.622641509433,1.385258286876989e-10
12627.77358490566,8.848743983428702e-11
12627.924528301886,-5.998349236391437e-11
12628.075471698114,-2.0041237837038162e-10
12628.22641509434,-2.2737163382933466e-10
12628.377358490567,-1.2034019416817948e-10
12628.528301886792,8.434556921215207e-11
12628.67924528302,2.1771766801461033e-10
12628.830188679245,2.3042689154995482e-10
12628.981132075472,1.2269343791239358e-10
12629.132075471698,-2.187727560559741e-11
12629.283018867925,-1.092150560807467e-10
12629.433962264151,-1.0218362500446898e-10
12629.584905660377,-3.763948044452882e-11
12629.735849056604,1.1883156865121618e-11
12629.88679245283,-1.3931823689643091e-12
12630.037735849057,-6.50599924973102e-11
12630.188679245282,-1.1982659634790125e-10
12630.33962264151,-1.0714423270673666e-10
12630.490566037735,-1.3554496970680427e-11
12630.641509433963,1.190558966595215e-10
12630.792452830188,2.205550504602568e-10
12630.943396226416,2.349217925812735e-10
12631.094339622641,1.4995164633694126e-10
12631.245283018869,4.97336632497701e-14
12631.396226415094,-1.541125843306067e-10
12631.547169811322,-2.522125725139956e-10
12631.698113207547,-2.5800280223979355e-10
12631.849056603774,-1.70764529711156e-10
12632.0,-2.5445313673610547e-11
12632.150943396226,1.1973396953018663e-10
12632.301886792453,2.065640034821989e-10
12632.452830188678,2.0385467872610418e-10
12632.603773584906,1.2414531481192252e-10
12632.754716981131,1.7663234636433102e-11
12632.905660377359,-5.686352764962563e-11
12633.056603773584,-6.827879745900454e-11
12633.207547169812,-3.186151796675695e-11
12633.358490566037,3.661899204805529e-12
12633.509433962265,-6.446032533186219e-12
12633.66037735849,-6.719890293674368e-11
12633.811320754718,-1.364591358063684e-10
12633.962264150943,-1.528977186407139e-10
12634.11320754717,-8.072811024953335e-11
12634.264150943396,6.012000536944054e-11
12634.415094339623,2.0084941852140213e-10
12634.566037735849,2.6240767271296783e-10
12634.716981132075,2.037878227651189e-10
12634.867924528302,5.006986091098205e-11
12635.018867924528,-1.3881285277878724e-10
12635.169811320755,-2.5510682441487005e-10
12635.32075471698,-2.591303142734289e-10
12635.471698113208,-1.492259972846408e-10
12635.622641509433,2.6472634378367226e-11
12635.77358490566,1.8054066541883682e-10
12635.924528301886,2.524677189764058e-10
12636.075471698114,2.1235857859914953e-10
12636.22641509434,8.255944641330285e-11
12636.377358490567,-8.035732954100087e-11
12636.528301886792,-2.0267844952170428e-10
12636.67924528302,-2.3615253017216835e-10
12636.830188679245,-1.7226305336489538e-10
12636.981132075472,-4.4738929467834595e-11
12637.132075471698,8.990658745417854e-11
12637.283018867925,1.8009073091756942e-10
12637.433962264151,1.9990624347196475e-10
12637.584905660377,1.533853242058636e-10
12637.735849056604,6.439494741349654e-11
12637.88679245283,-3.730278398647953e-11
12638.037735849057,-1.243447919887745e-10
