Tiempo (s),Velocidad (m/s)
12940.377358490567,1.5603709386033254e-10
12940.528301886792,3.3285311352405e-10
12940.67924528302,3.676878368420575e-10
12940.830188679245,2.6576216618165687e-10
12940.981132075472,4.850915091025517e-11
12941.132075471698,-1.4224860987316246e-10
12941.283018867925,-2.389211529536498e-10
12941.433962264151,-2.4497936563141796e-10
12941.584905660377,-1.7353719879559356e-10
12941.735849056604,-6.733195267848495e-11
12941.88679245283,3.3381546106871276e-11
12942.037735849057,1.0332671257902043e-10
12942.188679245282,1.3358144426288113e-10
12942.33962264151,1.26975654693632e-10
12942.490566037735,9.296265596671637e-11
12942.641509433963,4.423198059036446e-11
12942.792452830188,-5.581556284280732e-12
12942.943396226416,-4.435640178395699e-11
12943.094339622641,-6.425211675351646e-11
12943.245283018869,-6.376682497111868e-11
12943.396226415094,-4.792311961094546e-11
12943.547169811322,-2.6159184174734435e-11
12943.698113207547,-8.459038133255424e-12
12943.849056603774,-1.0339267257812953e-12
12944.0,-3.359252298271532e-12
12944.150943396226,-8.314985481262794e-12
12944.301886792453,-6.105912592080377e-12
12944.452830188678,9.457101295200111e-12
12944.603773584906,3.5778969061013247e-11
12944.754716981131,6.11251594538274e-11
12944.905660377359,7.034461075280061e-11
12945.056603773584,5.3885920662075444e-11
12945.207547169812,1.4541264565431105e-11
12945.358490566037,-3.2758415781390797e-11
12945.509433962265,-6.841079459168001e-11
12945.66037735849,-7.83590093905217e-11
12945.811320754718,-6.083296141458828e-11
12945.962264150943,-2.6014520558651104e-11
12946.11320754717,1.0192441632347872e-11
12946.264150943396,3.387857075030919e-11
12946.415094339623,3.831080148041093e-11
12946.566037735849,2.5360863958346494e-11
12946.716981132075,4.171250447652652e-12
12946.867924528302,-1.2044228497775063e-11
12947.018867924528,-1.1296493779975563e-11
12947.169811320755,1.0079557786464179e-11
12947.32075471698,4.1731834600306593e-11
12947.471698113208,6.066046915025836e-11
12947.622641509433,4.313126627325688e-11
12947.77358490566,-1.699858526551412e-11
12947.924528301886,-9.572720802880773e-11
12948.075471698114,-1.4496563644012562e-10
12948.22641509434,-1.19533574228225e-10
12948.377358490567,-1.436370410053482e-11
12948.528301886792,1.3827237728314253e-10
12948.67924528302,2.3630258587054694e-10
