Tiempo (s),Velocidad (m/s)
30879.69811320755,1.690492827651571e-10
30879.849056603773,1.110142058282625e-10
30880.0,-2.4225203777032555e-11
30880.150943396227,-1.6116632255518862e-10
30880.30188679245,-2.1463451042155437e-10
30880.45283018868,-1.5105988251735044e-10
30880.603773584906,-7.067139712746103e-12
30880.754716981133,1.2782095595370693e-10
30880.905660377357,1.8228522074034632e-10
30881.056603773584,1.3459907073880042e-10
30881.20754716981,2.687146059438659e-11
30881.35849056604,-7.041626415052188e-11
30881.509433962263,-1.063638104102665e-10
30881.66037735849,-7.783971831226322e-11
30881.811320754718,-2.151512970487884e-11
30881.962264150945,1.9521030773268364e-11
30882.11320754717,2.7193439422885567e-11
30882.264150943396,1.5389720520415065e-11
30882.415094339623,1.072656269204571e-11
30882.56603773585,2.5533033596854405e-11
30882.716981132075,4.591081920225123e-11
30882.867924528302,4.422725852802789e-11
30883.01886792453,5.169311162693259e-12
30883.169811320753,-5.664201962965916e-11
30883.32075471698,-1.030368537411471e-10
30883.471698113208,-9.927320547307237e-11
30883.622641509435,-4.1339333177233766e-11
30883.77358490566,3.8195267948606167e-11
30883.924528301886,9.200334355099568e-11
30884.075471698114,9.221637904524152e-11
30884.22641509434,5.064134425576871e-11
30884.377358490565,8.107186545568552e-12
30884.528301886792,3.0600675167735246e-13
30884.67924528302,2.699070273396642e-11
30884.830188679247,4.991412634898229e-11
30884.98113207547,2.3297754454602912e-11
30885.132075471698,-6.471774605402533e-11
30885.283018867925,-1.718686808958612e-10
30885.43396226415,-2.2247211329735009e-10
30885.584905660377,-1.6338025324789695e-10
30885.735849056604,5.469878987609984e-13
30885.88679245283,2.1506486944570378e-10
30886.037735849055,3.0149718333875866e-10
30886.188679245282,2.6268460748640996e-10
30886.33962264151,8.727286191426107e-11
30886.490566037737,-1.3469986784483272e-10
30886.64150943396,-2.1937455444259942e-10
30886.79245283019,-1.835694112081689e-10
30886.943396226416,-5.057592025719075e-11
30887.094339622643,6.848022454715738e-11
30887.245283018867,9.402259270100094e-11
30887.396226415094,1.739426900250183e-11
30887.54716981132,-8.65228463094389e-11
30887.69811320755,-1.2091965917944445e-10
30887.849056603773,-4.837248693558636e-11
30888.0,1.0836584846945354e-10
30888.150943396227,2.1207917285480756e-10
30888.30188679245,1.9994149071482607e-10
30888.45283018868,7.263142141566509e-11
30888.603773584906,-1.36936948670137e-10
30888.754716981133,-2.3838762257664624e-10
30888.905660377357,-2.2020778705241826e-10
30889.056603773584,-9.168598239160243e-11
30889.20754716981,8.21202250064281e-11
30889.35849056604,1.6706286660972905e-10
30889.509433962263,1.542640508827467e-10
30889.66037735849,6.65830885340133e-11
30889.811320754718,-2.532476277835279e-11
30889.962264150945,-6.505012757810522e-11
30890.11320754717,-4.509442599329506e-11
30890.264150943396,-1.5717764226669813e-12
30890.415094339623,2.103043816036482e-11
30890.56603773585,4.948087967515044e-12
30890.716981132075,-3.1550891435979437e-11
30890.867924528302,-5.369702425981564e-11
30891.01886792453,-3.9860047610080036e-11
30891.169811320753,2.404565735844971e-12
30891.32075471698,4.4299790011674795e-11
30891.471698113208,5.884299091009189e-11
30891.622641509435,4.0051600413255924e-11
30891.77358490566,4.625307083225702e-12
30891.924528301886,-2.2791411443231703e-11
30892.075471698114,-2.7805999542215133e-11
30892.22641509434,-1.4310121000272368e-11
30892.377358490565,1.8644813879655526e-12
30892.528301886792,6.794948039699731e-12
30892.67924528302,-1.4456211451227407e-12
30892.830188679247,-1.3260043832376133e-11
30892.98113207547,-1.6637814802926095e-11
30893.132075471698,-6.972760322817574e-12
30893.283018867925,9.758522782897762e-12
30893.43396226415,2.2045672595496412e-11
30893.584905660377,2.1609041110479008e-11
30893.735849056604,9.223063283883482e-12
30893.88679245283,-6.314958147002981e-12
30894.037735849055,-1.4837556012572775e-11
30894.188679245282,-1.2025342305546924e-11
30894.33962264151,-2.0515389346894375e-12
30894.490566037737,6.053309375441939e-12
30894.64150943396,5.527494422590735e-12
30894.79245283019,-2.8039179089437228e-12
30894.943396226416,-1.1096381485381698e-11
30895.094339622643,-1.0762057581151238e-11
30895.245283018867,1.4067084026441822e-13
30895.396226415094,1.430570610535668e-11
30895.54716981132,2.009268156085792e-11
30895.69811320755,1.0911504898550712e-11
30895.849056603773,-8.108809048005108e-12
30896.0,-2.2256617284211996e-11
30896.150943396227,-1.7967640695915866e-11
30896.30188679245,5.262888830566063e-12
30896.45283018868,3.151712297967743e-11
30896.603773584906,3.8081437409087395e-11
30896.754716981133,1.2676999339698701e-11
30896.905660377357,-3.4187351699796785e-11
30897.056603773584,-7.243537028919286e-11
30897.20754716981,-7.137238091019434e-11
30897.35849056604,-2.2359871495205678e-11
30897.509433962263,5.126418124111654e-11
30897.66037735849,1.0595201513385085e-10
30897.811320754718,1.0528813381641847e-10
30897.962264150945,4.492879956479782e-11
30898.11320754717,-4.243992949885457e-11
30898.264150943396,-1.0657809989113679e-10
30898.415094339623,-1.1117766382384838e-10
30898.56603773585,-5.638572752379886e-11
30898.716981132075,2.2545099036571064e-11
30898.867924528302,7.897142612095749e-11
30899.01886792453,8.437485461287665e-11
30899.169811320753,4.398858843414339e-11
30899.32075471698,-1.0598925199949898e-11
30899.471698113208,-4.482741346011718e-11
30899.622641509435,-4.3372151496289506e-11
30899.77358490566,-1.6572699136207374e-11
30899.924528301886,1.1124504234584522e-11
30900.075471698114,2.0313542079596512e-11
30900.22641509434,9.072821732171075e-12
30900.377358490565,-8.961440089589985e-12
30900.528301886792,-1.7337736415913724e-11
30900.67924528302,-9.5709942061915e-12
30900.830188679247,7.325561508268177e-12
30900.98113207547,1.98311131000711e-11
30901.132075471698,1.8837601693044556e-11
30901.283018867925,5.922660715070115e-12
30901.43396226415,-9.027284818876158e-12
30901.584905660377,-1.595097046787217e-11
30901.735849056604,-1.1781254428098042e-11
30901.88679245283,-1.562843199010824e-12
30902.037735849055,6.427384717931233e-12
30902.188679245282,7.131143513211996e-12
30902.33962264151,1.8026751223799395e-12
30902.490566037737,-4.001847543491984e-12
30902.64150943396,-5.2918167977779874e-12
30902.79245283019,-1.3543786573718824e-12
30902.943396226416,4.268786688285499e-12
30903.094339622643,7.002496986571943e-12
30903.245283018867,4.835306025517638e-12
30903.396226415094,-4.2935521926670997e-13
30903.54716981132,-4.907420489583297e-12
30903.69811320755,-5.708977208748201e-12
30903.849056603773,-2.916260543142328e-12
30904.0,8.744345011675817e-13
30904.150943396227,2.8194626886625043e-12
30904.30188679245,1.9858441484334354e-12
30904.45283018868,-2.3342610564455036e-13
30904.603773584906,-1.5757600987045209e-12
30904.754716981133,-8.865176869170578e-13
30904.905660377357,1.0353377926689525e-12
30905.056603773584,2.326806471159264e-12
30905.20754716981,1.7989977530741017e-12
