Tiempo (s),Velocidad (m/s)
71549.7358490566,-6.842599087227576e-12
71549.88679245283,-4.324382468939332e-11
71550.03773584905,-2.5540496396009444e-11
71550.18867924529,2.638966172005399e-11
71550.3396226415,6.193904460215812e-11
71550.49056603774,4.0981203878633037e-11
71550.64150943396,-3.234165858645841e-11
71550.7924528302,-1.085304392533953e-10
71550.94339622642,-1.2614502877228035e-10
71551.09433962264,-5.6753208782517275e-11
71551.24528301887,7.039904820867631e-11
71551.39622641509,1.8253659772713838e-10
71551.54716981133,2.0845743257503222e-10
71551.69811320755,1.2515732837242498e-10
71551.84905660378,-2.5360304893860632e-11
71552.0,-1.610588615826292e-10
71552.15094339622,-2.1076350744321968e-10
71552.30188679245,-1.5756776904472478e-10
71552.45283018867,-4.6165261694673734e-11
71552.60377358491,5.0227251906664e-11
71552.75471698113,8.028059220902332e-11
71552.90566037736,4.7431709879110923e-11
71553.05660377358,2.597559580614161e-12
71553.2075471698,2.2840080767736568e-12
71553.35849056604,6.239144605123479e-11
71553.50943396226,1.4178102693476624e-10
71553.6603773585,1.6917435381326185e-10
71553.81132075471,9.598941019804109e-11
71553.96226415095,-6.205477708086554e-11
71554.11320754717,-2.2579243517835306e-10
71554.2641509434,-2.986916403275463e-10
71554.41509433962,-2.2918336029203532e-10
71554.56603773584,-4.7436723751107514e-11
71554.71698113208,1.495152060473883e-10
71554.8679245283,2.5622725071518595e-10
71555.01886792453,2.2330931724769434e-10
71555.16981132075,8.583945682223029e-11
71555.32075471699,-6.253092405638491e-11
71555.47169811321,-1.3195221564700192e-10
71555.62264150943,-9.349539141859527e-11
71555.77358490566,6.4264271260906656e-12
71555.92452830188,8.25204890090911e-11
71556.07547169812,7.199426262137653e-11
71556.22641509434,-2.1186318343508467e-11
71556.37735849057,-1.2884684006133522e-10
71556.52830188679,-1.6577468702147856e-10
71556.67924528301,-8.955142860815247e-11
71556.83018867925,6.700230145484043e-11
71556.98113207547,2.1253105494273233e-10
71557.1320754717,2.527301487001703e-10
71557.28301886792,1.4977752715323872e-10
71557.43396226416,-5.1465239164106975e-11
71557.58490566038,-2.4649549672324833e-10
71557.7358490566,-3.293509640853398e-10
71557.88679245283,-2.5146018075760806e-10
71558.03773584905,-4.7715523963978086e-11
71558.18867924529,1.833253575108197e-10
71558.3396226415,3.318626154978253e-10
71558.49056603774,3.3192906154916976e-10
71558.64150943396,1.9046998327179318e-10
71558.7924528302,-2.1662259406333216e-11
71558.94339622642,-2.0809914320440322e-10
71559.09433962264,-2.9272144537762157e-10
71559.24528301887,-2.506388318895968e-10
71559.39622641509,-1.1280393947404711e-10
71559.54716981133,5.3526375019269123e-11
71559.69811320755,1.7654784639201662e-10
71559.84905660378,2.0948136917451228e-10
71560.0,1.4709273421750166e-10
71560.15094339622,2.4552540546865224e-11
71560.30188679245,-9.962299503299686e-11
71560.45283018867,-1.6955670220006855e-10
71560.60377358491,-1.564898334681205e-10
71560.75471698113,-7.10474279615252e-11
71560.90566037736,4.3081010242214345e-11
71561.05660377358,1.3185262802391284e-10
71561.2075471698,1.5863771379883915e-10
71561.35849056604,1.216686273551473e-10
71561.50943396226,5.0788837670620126e-11
71561.6603773585,-1.446446214592757e-11
71561.81132075471,-5.0987845927125156e-11
71561.96226415095,-6.441244854720057e-11
71562.11320754717,-7.85631145709957e-11
71562.2641509434,-1.0957874484058335e-10
71562.41509433962,-1.4474368338103221e-10
71562.56603773584,-1.4466927974571382e-10
71562.71698113208,-7.141190820962935e-11
71562.8679245283,7.52379507134455e-11
71563.01886792453,2.4080575287645416e-10
71563.16981132075,3.363721700024429e-10
71563.32075471699,2.8935374692466014e-10
71563.47169811321,9.484870936570031e-11
71563.62264150943,-1.6764834749797707e-10
71563.77358490566,-3.687018734349563e-10
71563.92452830188,-3.990174990038209e-10
71564.07547169812,-2.3470741655546684e-10
71564.22641509434,4.3184571729406276e-11
71564.37735849057,2.8992397787980805e-10
71564.52830188679,3.772046854204923e-10
71564.67924528301,2.6550715184961433e-10
71564.83018867925,2.5540161835221857e-11
71564.98113207547,-2.0423207201057086e-10
71565.1320754717,-2.985591693280622e-10
71565.28301886792,-2.1647653557154676e-10
71565.43396226416,-2.065026324369292e-11
71565.58490566038,1.649772658847536e-10
71565.7358490566,2.3185300066465627e-10
71565.88679245283,1.5046838262856437e-10
71566.03773584905,-1.6931316472098116e-11
71566.18867924529,-1.6014097933847494e-10
71566.3396226415,-1.9190526546229875e-10
71566.49056603774,-1.0077248323307945e-10
71566.64150943396,4.640083481486168e-11
71566.7924528302,1.5166992881777543e-10
71566.94339622642,1.506235412679974e-10
71567.09433962264,5.195322299551156e-11
71567.24528301887,-7.27534458539424e-11
71567.39622641509,-1.4010444713602778e-10
71567.54716981133,-1.1100805168450913e-10
71567.69811320755,-1.3682188174742351e-11
71567.84905660378,8.06919251726253e-11
71568.0,1.1063077449492454e-10
71568.15094339622,6.688230728739921e-11
71568.30188679245,-5.368750894840877e-12
71568.45283018867,-4.4835955411190935e-11
71568.60377358491,-2.3215266053969246e-11
71568.75471698113,3.267786086313487e-11
71568.90566037736,6.302685315517664e-11
71569.05660377358,2.4820759134786502e-11
71569.2075471698,-6.921788216778466e-11
71569.35849056604,-1.5414907122794796e-10
71569.50943396226,-1.5872995970257848e-10
71569.6603773585,-6.079748305632305e-11
71569.81132075471,8.984784516205763e-11
71569.96226415095,2.004511565990487e-10
71570.11320754717,1.9752362624144006e-10
71570.2641509434,7.836358540423507e-11
71570.41509433962,-8.518057690721983e-11
71570.56603773584,-1.935799587284115e-10
71570.71698113208,-1.8389372259550765e-10
71570.8679245283,-6.69637027481211e-11
71571.01886792453,8.561473855431852e-11
71571.16981132075,1.9109988480366757e-10
71571.32075471699,2.0411324169914415e-10
71571.47169811321,1.322812604846289e-10
71571.62264150943,1.6075003042512717e-11
71571.77358490566,-1.0302508706185293e-10
71571.92452830188,-1.9833422029653012e-10
71572.07547169812,-2.5077185572032154e-10
71572.22641509434,-2.365333625198198e-10
71572.37735849057,-1.328998835421271e-10
71572.52830188679,5.4300322492298255e-11
71572.67924528301,2.6563370973841775e-10
71572.83018867925,3.9823482596578244e-10
71572.98113207547,3.603816246960404e-10
71573.1320754717,1.393431178518769e-10
71573.28301886792,-1.6977831429591474e-10
71573.43396226416,-4.056704287458934e-10
71573.58490566038,-4.343764222994936e-10
71573.7358490566,-2.3534796851302417e-10
71573.88679245283,7.975550630790353e-11
71574.03773584905,3.326834120076492e-10
71574.18867924529,3.881236422856774e-10
71574.3396226415,2.347136562329342e-10
71574.49056603774,-1.6293110242014385e-11
71574.64150943396,-2.1121410649466514e-10
71574.7924528302,-2.547596341456269e-10
71574.94339622642,-1.6136403866010914e-10
71575.09433962264,-2.611917110270909e-11
71575.24528301887,5.559132870325312e-11
71575.39622641509,5.55427318420677e-11
71575.54716981133,1.837314916676528e-11
71575.69811320755,8.520490862384757e-12
71575.84905660378,4.7600504751896555e-11
71576.0,9.578574105609193e-11
71576.15094339622,9.13076127409675e-11
71576.30188679245,1.2280145257369242e-11
71576.45283018867,-9.421590438857175e-11
71576.60377358491,-1.4377800305871642e-10
71576.75471698113,-8.390490763514863e-11
71576.90566037736,5.56022453845324e-11
71577.05660377358,1.7515296231008217e-10
71577.2075471698,1.7598666509922834e-10
71577.35849056604,3.70973787637075e-11
71577.50943396226,-1.6099827568134134e-10
71577.6603773585,-2.866792731326002e-10
71577.81132075471,-2.474589006883993e-10
71577.96226415095,-5.5496277162148905e-11
71578.11320754717,1.7849805937464938e-10
71578.2641509434,3.180914041073649e-10
71578.41509433962,2.8882819646156605e-10
71578.56603773584,1.2069727472302934e-10
71578.71698113208,-8.0078939956213e-11
71578.8679245283,-2.050892942935294e-10
71579.01886792453,-2.096839116559493e-10
71579.16981132075,-1.2796092891086674e-10
71579.32075471699,-3.377404817963283e-11
71579.47169811321,1.7561065139028174e-11
71579.62264150943,2.314705048137288e-11
71579.77358490566,2.127944128662994e-11
71579.92452830188,4.964132341699211e-11
