Tiempo (s),Velocidad (m/s)
51047.54716981132,-1.8478174039977613e-10
51047.698113207545,-2.5967857353221617e-10
51047.84905660377,-1.790892623092041e-10
51048.0,-4.4639105645014467e-13
51048.15094339623,1.455463462227613e-10
51048.301886792455,1.7161349911108873e-10
51048.45283018868,6.529214088223395e-11
51048.6037735849,-8.911724363920025e-11
51048.75471698113,-1.7322489122071788e-10
51048.90566037736,-1.1724460258846475e-10
51049.056603773584,4.9464962939077836e-11
51049.20754716981,2.177128448135755e-10
51049.35849056604,2.659552408985501e-10
51049.50943396227,1.6243947762573645e-10
51049.660377358494,-8.615180041809801e-11
51049.811320754714,-2.817626348638071e-10
51049.96226415094,-3.3095554253583135e-10
51050.11320754717,-2.1359264801109349e-10
51050.264150943396,7.27069192450832e-11
51050.41509433962,2.883151820405035e-10
51050.56603773585,3.4036670698194583e-10
51050.71698113208,2.226468084736517e-10
51050.8679245283,-6.85839431254215e-11
51051.018867924526,-2.8444478758886704e-10
51051.16981132075,-3.371570293796394e-10
51051.32075471698,-2.2060688401831237e-10
51051.47169811321,6.125525967591694e-11
51051.622641509435,2.6621725203629625e-10
51051.77358490566,3.244731888380842e-10
51051.92452830189,2.1600698295670654e-10
51052.07547169811,-3.127896745134209e-11
51052.22641509434,-2.1635430698352785e-10
51052.377358490565,-2.747044667241195e-10
51052.52830188679,-1.820685168831363e-10
51052.67924528302,-6.388577723466958e-12
51052.83018867925,1.3875604918959391e-10
51052.981132075474,1.8786666854897225e-10
51053.1320754717,1.3389572335081168e-10
51053.28301886792,3.0521642790764205e-11
51053.43396226415,-5.5574362854660424e-11
51053.58490566038,-8.780910171168584e-11
51053.735849056604,-7.22293216930751e-11
51053.88679245283,-3.763782055946061e-11
51054.03773584906,-6.08792809331824e-12
51054.188679245286,1.9960193423897254e-11
51054.339622641506,4.61317728574871e-11
51054.49056603773,6.623762402174886e-11
51054.64150943396,5.7820766662766094e-11
51054.79245283019,2.0036283691703864e-12
51054.943396226416,-8.846247883757978e-11
51055.09433962264,-1.6149634892922699e-10
51055.24528301887,-1.5380038526832755e-10
