Tiempo (s),Velocidad (m/s)
53387.47169811321,7.74538064040942e-11
53387.622641509435,1.5960247849182026e-10
53387.77358490566,1.3832615895536245e-10
53387.92452830189,2.7460330164709045e-11
53388.07547169811,-9.755155107797693e-11
53388.22641509434,-1.4637980105156882e-10
53388.377358490565,-7.493683401991882e-11
53388.52830188679,8.126796873822276e-11
53388.67924528302,2.1833512763114147e-10
53388.83018867925,2.3773355754919594e-10
53388.981132075474,1.2105407400110798e-10
53389.1320754717,-1.3719202333534978e-10
53389.28301886792,-3.333649605369814e-10
53389.43396226415,-3.778072631466177e-10
53389.58490566038,-2.6045812752225584e-10
53389.735849056604,5.753590079577302e-11
53389.88679245283,3.58490304397988e-10
53390.03773584906,4.432225220744789e-10
53390.188679245286,3.770182961909216e-10
53390.339622641506,9.627403247487003e-11
53390.49056603773,-2.274141070603173e-10
53390.64150943396,-3.6656854701929407e-10
53390.79245283019,-3.482270343827904e-10
53390.943396226416,-1.8199677659280373e-10
53391.09433962264,6.823085980645898e-11
53391.24528301887,2.0730954108946945e-10
53391.3962264151,2.2699332086809554e-10
53391.54716981132,1.3183428815718258e-10
53391.698113207545,1.4725598717847048e-12
53391.84905660377,-8.097953685931064e-11
53392.0,-7.999227250306475e-11
53392.15094339623,-2.2076965295553015e-11
53392.301886792455,3.190551476219393e-11
53392.45283018868,3.443487505080127e-11
53392.6037735849,-1.4808427595255003e-11
53392.75471698113,-7.146764209759795e-11
53392.90566037736,-8.205538107433031e-11
53393.056603773584,-2.631518338010234e-11
53393.20754716981,6.428256032260675e-11
53393.35849056604,1.2589971117274278e-10
53393.50943396227,1.0707893324429609e-10
53393.660377358494,8.151705866830875e-12
53393.811320754714,-1.1295976467794925e-10
53393.96226415094,-1.7488606921290792e-10
53394.11320754717,-1.262029628731367e-10
53394.264150943396,1.5032053723704442e-11
53394.41509433962,1.7375320542973473e-10
53394.56603773585,2.465818114537771e-10
53394.71698113208,1.793317447852809e-10
53394.8679245283,1.1788834427371744e-12
53395.018867924526,-2.1939684777231053e-10
53395.16981132075,-3.1932753729055287e-10
53395.32075471698,-2.705403959503032e-10
53395.47169811321,-9.091767887725871e-11
53395.622641509435,1.758749033118679e-10
53395.77358490566,3.25311872978163e-10
53395.92452830189,3.352043739783664e-10
53396.07547169811,2.0252344761959976e-10
53396.22641509434,-5.032420463938315e-11
53396.377358490565,-2.3814293261848654e-10
53396.52830188679,-3.0916008331186154e-10
53396.67924528302,-2.3039150891992678e-10
53396.83018867925,-5.2840786475363124e-11
53396.981132075474,1.2643759645636923e-10
53397.1320754717,2.184799571109417e-10
53397.28301886792,1.873587827269556e-10
53397.43396226415,6.678441993961808e-11
53397.58490566038,-6.337280282061577e-11
53397.735849056604,-1.2624556021768842e-10
53397.88679245283,-9.421386423934375e-11
53398.03773584906,-3.900674048052485e-12
53398.188679245286,7.037334457641716e-11
53398.339622641506,6.866205383160298e-11
53398.49056603773,-1.1155556151101928e-11
53398.64150943396,-1.092332705158051e-10
53398.79245283019,-1.443880804859968e-10
53398.943396226416,-7.347551488426454e-11
53399.09433962264,7.288297169457003e-11
53399.24528301887,2.0179997633295868e-10
53399.3962264151,2.2473183854708446e-10
53399.54716981132,1.2130649258829187e-10
53399.698113207545,-7.19985749533515e-11
53399.84905660377,-2.0659984209094594e-10
53400.0,-2.1915045553203306e-10
53400.15094339623,-1.0465717158889695e-10
53400.301886792455,7.139022960529573e-11
53400.45283018868,1.718641647378328e-10
53400.6037735849,1.4690197031594592e-10
53400.75471698113,1.7906723586245478e-11
53400.90566037736,-1.2270632558589684e-10
53401.056603773584,-1.7751495252667094e-10
53401.20754716981,-1.13488962253444e-10
53401.35849056604,2.2940073042074775e-11
53401.50943396227,1.4372685079954408e-10
53401.660377358494,1.8140163881865682e-10
53401.811320754714,1.2904190331078023e-10
53401.96226415094,3.2801608050105254e-11
53402.11320754717,-5.047529910824045e-11
53402.264150943396,-9.347051107103888e-11
53402.41509433962,-1.0598176464424784e-10
53402.56603773585,-1.0963364567399031e-10
53402.71698113208,-1.0722496748811846e-10
53402.8679245283,-7.683520682385714e-11
53403.018867924526,2.929869032100209e-12
53403.16981132075,1.1954308699560613e-10
53403.32075471698,2.1779286051091558e-10
53403.47169811321,2.2973086042144968e-10
53403.622641509435,1.2835840059571644e-10
53403.77358490566,-5.968591231570922e-11
53403.92452830189,-2.2254271972623603e-10
53404.07547169811,-2.7625618922482503e-10
53404.22641509434,-1.8960836657744717e-10
53404.377358490565,-2.322474924083113e-12
53404.52830188679,1.596181338874715e-10
53404.67924528302,2.155689554399266e-10
53404.83018867925,1.406788264595764e-10
53404.981132075474,-5.593037157182844e-12
53405.1320754717,-1.2157592588713738e-10
53405.28301886792,-1.356039331213456e-10
53405.43396226415,-4.53314207896048e-11
53405.58490566038,8.18839210047686e-11
53405.735849056604,1.5664270817267675e-10
