Tiempo (s),Velocidad (m/s)
2800.754716981132,1.8281311596554797e-11
2800.9056603773583,6.37715825612296e-12
2801.056603773585,-6.943694592636157e-12
2801.2075471698113,-1.068006096017086e-11
2801.3584905660377,-1.6608838743052686e-12
2801.509433962264,1.2088028776186386e-11
2801.6603773584907,1.7072096041341392e-11
2801.811320754717,5.5971546386857065e-12
2801.9622641509436,-1.6317937652034776e-11
2802.1132075471696,-3.1991471040964834e-11
2802.264150943396,-2.7123196811800326e-11
2802.4150943396226,-2.3868264001206316e-12
2802.566037735849,2.5792724928630936e-11
2802.7169811320755,3.767034718197058e-11
2802.867924528302,2.539943085587808e-11
2803.0188679245284,-1.538975614421576e-12
2803.169811320755,-2.4183594843569617e-11
2803.3207547169814,-2.7744504438171492e-11
2803.4716981132074,-1.0758454934299858e-11
2803.622641509434,1.479663473687668e-11
2803.7735849056603,3.056162865190157e-11
2803.9245283018868,2.237240448422984e-11
2804.0754716981132,-9.50030950207578e-12
2804.2264150943397,-4.6617567334134426e-11
2804.377358490566,-6.120014468559588e-11
2804.5283018867926,-3.523002824180211e-11
2804.6792452830186,2.3294229993935632e-11
2804.830188679245,8.11129190816566e-11
2804.9811320754716,9.966104378373787e-11
2805.132075471698,6.139843255775787e-11
2805.2830188679245,-1.602926221671955e-11
2805.433962264151,-8.876843245732037e-11
2805.5849056603774,-1.1411854687098704e-10
2805.735849056604,-7.816623579403659e-11
2805.8867924528304,-4.543302051175805e-12
2806.0377358490564,6.192143048729704e-11
2806.188679245283,8.505906514412443e-11
2806.3396226415093,5.965137900692387e-11
2806.490566037736,1.1119971150772225e-11
2806.6415094339623,-2.5537644108261224e-11
2806.7924528301887,-3.0897201264362236e-11
2806.943396226415,-1.1951284528033185e-11
2807.0943396226417,7.707475694969385e-12
2807.245283018868,8.789997980413457e-12
2807.396226415094,-8.758502523994255e-12
2807.5471698113206,-2.7749948326918057e-11
2807.698113207547,-2.9544119383084986e-11
2807.8490566037735,-9.930054896527844e-12
2808.0,1.7685889726558218e-11
2808.1509433962265,3.359920230416529e-11
2808.301886792453,2.77032927404632e-11
2808.4528301886794,6.8853204393249045e-12
2808.603773584906,-1.16296415463833e-11
2808.754716981132,-1.486443083957403e-11
2808.9056603773583,-4.249893184981834e-12
2809.056603773585,6.901519450990042e-12
2809.2075471698113,6.041665277897705e-12
2809.3584905660377,-6.95485070746457e-12
2809.509433962264,-1.9389603042768253e-11
2809.6603773584907,-1.717939382861143e-11
2809.811320754717,1.8266759426014043e-12
2809.9622641509436,2.46262824009219e-11
2810.1132075471696,3.3118524513135624e-11
2810.264150943396,1.8878765989409434e-11
2810.4150943396226,-9.80983260413733e-12
2810.566037735849,-3.411961016311771e-11
2810.7169811320755,-3.8551038387950683e-11
2810.867924528302,-2.1517203936014625e-11
2811.0188679245284,4.872701020964039e-12
2811.169811320755,2.455078188727088e-11
2811.3207547169814,2.8572682121580604e-11
2811.4716981132074,1.939449471353983e-11
2811.622641509434,6.414158389181315e-12
2811.7735849056603,-2.1993795295066496e-12
2811.9245283018868,-4.462019033871766e-12
2812.0754716981132,-3.5339003791882274e-12
2812.2264150943397,-3.375962985048297e-12
2812.377358490566,-5.413503975546671e-12
2812.5283018867926,-8.103865307595885e-12
2812.6792452830186,-8.696631585843669e-12
2812.830188679245,-5.7882707683633865e-12
2812.9811320754716,-1.1220392331099317e-12
2813.132075471698,1.2219277334287022e-12
2813.2830188679245,-1.3923712163802483e-12
2813.433962264151,-6.494155755477537e-12
2813.5849056603774,-7.340833173488816e-12
2813.735849056604,1.2357061960955466e-12
2813.8867924528304,1.6998807879937364e-11
2814.0377358490564,3.0315700271684206e-11
2814.188679245283,3.07029206072931e-11
2814.3396226415093,1.4734343229189123e-11
2814.490566037736,-1.103723458241369e-11
2814.6415094339623,-3.407867706111499e-11
2814.7924528301887,-4.316723113047294e-11
2814.943396226415,-3.393373694154908e-11
2815.0943396226417,-1.0458259654706947e-11
2815.245283018868,1.658392223643485e-11
2815.396226415094,3.4512523640277035e-11
2815.5471698113206,3.5066907880249354e-11
2815.698113207547,1.9643401136595978e-11
2815.8490566037735,-9.819317322574856e-13
2816.0,-1.3796240465735235e-11
2816.1509433962265,-1.3009443369370732e-11
2816.301886792453,-4.1212115582531655e-12
2816.4528301886794,1.4323356663606551e-12
2816.603773584906,-3.078652250512101e-12
2816.754716981132,-1.3223942147153133e-11
2816.9056603773583,-1.7534576545845486e-11
2817.056603773585,-8.826454024748013e-12
2817.2075471698113,7.989894708118188e-12
2817.3584905660377,1.9423954543090114e-11
2817.509433962264,1.543104915933232e-11
2817.6603773584907,-8.428161987079049e-13
2817.811320754717,-1.4439419866579487e-11
2817.9622641509436,-1.0551008905952076e-11
2818.1132075471696,1.2097987678039866e-11
2818.264150943396,3.736426881860451e-11
2818.4150943396226,4.183921006450485e-11
2818.566037735849,1.304944317803215e-11
2818.7169811320755,-3.7659652184432586e-11
2818.867924528302,-7.892414436983584e-11
2819.0188679245284,-7.958716482639956e-11
2819.169811320755,-3.181978078397601e-11
2819.3207547169814,4.02910068315399e-11
2819.4716981132074,9.442323499606848e-11
2819.622641509434,9.738006836612961e-11
2819.7735849056603,4.718566442841162e-11
2819.9245283018868,-2.5558887060381568e-11
2820.0754716981132,-7.793055709401475e-11
2820.2264150943397,-8.233200355562658e-11
2820.377358490566,-4.26007305269968e-11
2820.5283018867926,1.154107650095797e-11
2820.6792452830186,4.6312557014043855e-11
2820.830188679245,4.582487982737002e-11
2820.9811320754716,1.9369307958045523e-11
2821.132075471698,-9.117317676781267e-12
2821.2830188679245,-1.9845879111591606e-11
2821.433962264151,-1.0050636899225518e-11
2821.5849056603774,7.240153874352628e-12
2821.735849056604,1.5593824995975355e-11
2821.8867924528304,8.143242171423811e-12
2822.0377358490564,-8.43759810222719e-12
2822.188679245283,-2.0658470472466067e-11
2822.3396226415093,-1.923351874019943e-11
2822.490566037736,-5.648851921369279e-12
2822.6415094339623,1.0041314219170235e-11
2822.7924528301887,1.7450523583847858e-11
2822.943396226415,1.3282599006117186e-11
2823.0943396226417,2.609260220244854e-12
2823.245283018868,-6.065732498281477e-12
2823.396226415094,-7.435521402606269e-12
2823.5471698113206,-2.6022280269067664e-12
2823.698113207547,2.949019559975052e-12
2823.8490566037735,4.276337216958518e-12
2824.0,6.74899259263625e-13
2824.1509433962265,-4.431185913850597e-12
2824.301886792453,-6.721674793737085e-12
2824.4528301886794,-4.422239722268188e-12
2824.603773584906,6.626864299092505e-13
2824.754716981132,4.930536910159739e-12
2824.9056603773583,5.814938519793507e-12
2825.056603773585,3.4177747563593753e-12
2825.2075471698113,-4.7408182059382555e-14
2825.3584905660377,-2.2019291242360426e-12
2825.509433962264,-2.166117774249161e-12
2825.6603773584907,-7.973809202170143e-13
2825.811320754717,3.6640372882364285e-13
2825.9622641509436,4.035827980646714e-13
2826.1132075471696,-4.577162836374323e-13
2826.264150943396,-1.2851524574359317e-12
2826.4150943396226,-1.3086796732906277e-12
2826.566037735849,-4.697154403165318e-13
2826.7169811320755,6.713180562927583e-13
2826.867924528302,1.4406012374927616e-12
2827.0188679245284,1.503346717956756e-12
2827.169811320755,9.705178884446776e-13
2827.3207547169814,2.0353083630844976e-13
2827.4716981132074,-4.475031100377335e-13
2827.622641509434,-7.885712478551778e-13
2827.7735849056603,-7.911392782689387e-13
2827.9245283018868,-5.44711216170214e-13
2828.0754716981132,-2.0676003104230836e-13
2828.2264150943397,5.677876308159057e-14
2828.377358490566,1.4980813861416862e-13
2828.5283018867926,1.0182746578819857e-13
2828.6792452830186,4.022340865725036e-14
2828.830188679245,7.965056667864648e-14
2828.9811320754716,2.1734062021255396e-13
2829.132075471698,3.3516593018138443e-13
2829.2830188679245,3.134078835590659e-13
2829.433962264151,1.4662282551823918e-13
2829.5849056603774,-5.690287577176509e-14
2829.735849056604,-1.9139546385309356e-13
2829.8867924528304,-2.5614919468386764e-13
2830.0377358490564,-3.218964329415193e-13
2830.188679245283,-3.9165732175176694e-13
2830.3396226415093,-3.2928959133606207e-13
2830.490566037736,1.287737483295365e-14
2830.6415094339623,5.560631233158949e-13
2830.7924528301887,9.16298007776728e-13
2830.943396226415,6.674562717076261e-13
2831.0943396226417,-2.0851577992784122e-13
2831.245283018868,-1.1180061463926336e-12
2831.396226415094,-1.2212957760199838e-12
2831.5471698113206,-1.8777438247870452e-13
2831.698113207547,1.3102925131466409e-12
2831.8490566037735,1.9513078784432654e-12
2832.0,8.645163208089775e-13
2832.1509433962265,-1.4003759279344469e-12
2832.301886792453,-3.019506682930963e-12
2832.4528301886794,-2.3053856689590576e-12
2832.603773584906,6.597117119023108e-13
2832.754716981132,3.674457892334849e-12
2832.9056603773583,3.985217775665321e-12
2833.056603773585,7.253384303833828e-13
2833.2075471698113,-3.8696775000785926e-12
2833.3584905660377,-5.869372936812017e-12
2833.509433962264,-2.9204019380130465e-12
2833.6603773584907,3.264590209970257e-12
2833.811320754717,7.66015290778349e-12
2833.9622641509436,5.880356643528989e-12
2834.1132075471696,-1.665243563483351e-12
2834.264150943396,-9.183159601585535e-12
2834.4150943396226,-9.722101601199324e-12
2834.566037735849,-1.315286257425006e-12
2834.7169811320755,1.0170640246945702e-11
2834.867924528302,1.4785802977220175e-11
2835.0188679245284,6.861916959678472e-12
2835.169811320755,-8.8049100493655e-12
2835.3207547169814,-1.926167699969664e-11
2835.4716981132074,-1.3619835728149608e-11
2835.622641509434,6.8869156164109004e-12
2835.7735849056603,2.776742295493002e-11
2835.9245283018868,3.086142197573951e-11
2836.0754716981132,8.157251698534696e-12
2836.2264150943397,-2.99913228495589e-11
2836.377358490566,-5.892670168609424e-11
2836.5283018867926,-5.498583963887996e-11
2836.6792452830186,-1.284078975069932e-11
2836.830188679245,4.733284255748578e-11
2836.9811320754716,8.96480479243286e-11
2837.132075471698,8.471298212702697e-11
2837.2830188679245,3.009994664644624e-11
2837.433962264151,-4.545355986535306e-11
2837.5849056603774,-9.843523137381569e-11
2837.735849056604,-9.766071808175479e-11
2837.8867924528304,-4.4186170594370665e-11
2838.0377358490564,2.9510020185239985e-11
2838.188679245283,8.057309789702451e-11
2838.3396226415093,8.273279795277301e-11
2838.490566037736,4.1166086900467245e-11
2838.6415094339623,-1.3840499980080732e-11
2838.7924528301887,-4.8675341095760017e-11
2838.943396226415,-4.78326514928222e-11
2839.0943396226417,-2.0787775947268792e-11
2839.245283018868,8.54818827691544e-12
2839.396226415094,2.0370089934125566e-11
2839.5471698113206,1.166849731869887e-11
2839.698113207547,-4.9321920595976625e-12
2839.8490566037735,-1.3317808530783367e-11
2840.0,-6.643652278718237e-12
2840.1509433962265,8.715901825089856e-12
2840.301886792453,1.974009942518424e-11
2840.4528301886794,1.756448305361406e-11
2840.603773584906,3.880471801112239e-12
2840.754716981132,-1.1326472585686939e-11
2840.9056603773583,-1.7954469400356077e-11
2841.056603773585,-1.3063116000070477e-11
2841.2075471698113,-1.981083273353915e-12
2841.3584905660377,6.741899735537837e-12
2841.509433962264,7.951617593247328e-12
2841.6603773584907,2.968062620712494e-12
2841.811320754717,-2.6057012238938257e-12
2841.9622641509436,-3.88696446057962e-12
2842.1132075471696,-3.384779617682687e-13
2842.264150943396,4.498893377954975e-12
2842.4150943396226,6.360203532446597e-12
2842.566037735849,3.682833598118754e-12
2842.7169811320755,-1.5030648616525456e-12
2842.867924528302,-5.515522555791964e-12
2843.0188679245284,-5.9142435875896955e-12
2843.169811320755,-3.0520411489984558e-12
2843.3207547169814,6.387946748427119e-13
2843.4716981132074,2.7170452606703606e-12
2843.622641509434,2.4128837261545073e-12
2843.7735849056603,7.7754085470125e-13
2843.9245283018868,-5.001165773471711e-13
2844.0754716981132,-4.761949614853631e-13
2844.2264150943397,5.162314455718624e-13
2844.377358490566,1.3953318933513126e-12
2844.5283018867926,1.3080557680924281e-12
2844.6792452830186,2.4703659891544245e-13
2844.830188679245,-1.067737494681001e-12
2844.9811320754716,-1.8060518619462402e-12
2845.132075471698,-1.604453114400594e-12
2845.2830188679245,-7.153833207915675e-13
2845.433962264151,2.734667730879373e-13
2845.5849056603774,8.627615374751317e-13
