Tiempo (s),Velocidad (m/s)
26311.245283018867,-7.363504827435069e-14
26311.396226415094,6.826228169878808e-14
26311.54716981132,1.4783429500707908e-13
26311.69811320755,1.664475092214161e-13
26311.849056603773,1.4322813375956575e-13
26312.0,5.658608627202327e-14
26312.150943396227,-1.2080360375808896e-13
26312.30188679245,-3.210144026800826e-13
26312.45283018868,-3.562073017316351e-13
26312.603773584906,-6.80199102476719e-14
26312.754716981133,4.4767371810518174e-13
26312.905660377357,7.911602392067977e-13
26313.056603773584,5.385674170293064e-13
26313.20754716981,-3.1576933747319135e-13
26313.35849056604,-1.175398181772128e-12
26313.509433962263,-1.2165695577336798e-12
26313.66037735849,-1.3293929861014226e-13
26313.811320754718,1.3894819635999672e-12
26313.962264150945,2.0337825471171775e-12
26314.11320754717,9.421980824192849e-13
26314.264150943396,-1.3308121008313313e-12
26314.415094339623,-2.9744264043164645e-12
26314.56603773585,-2.3256112319140814e-12
26314.716981132075,5.347524787271983e-13
26314.867924528302,3.4782799485304353e-12
26315.01886792453,3.8679181615684905e-12
26315.169811320753,8.563494645093071e-13
26315.32075471698,-3.539813822547897e-12
26315.471698113208,-5.758955096687538e-12
26315.622641509435,-3.5443794854799825e-12
26315.77358490566,1.993853367721756e-12
26315.924528301886,6.905729587475566e-12
26316.075471698114,7.274725133935028e-12
26316.22641509434,2.3450517265496225e-12
26316.377358490565,-4.53276253243118e-12
26316.528301886792,-8.17667739438491e-12
26316.67924528302,-5.64077241288887e-12
26316.830188679247,1.177317567101885e-12
26316.98113207547,6.829028848921115e-12
26317.132075471698,6.6736340217943435e-12
26317.283018867925,6.74590542657355e-13
26317.43396226415,-6.555840751233703e-12
26317.584905660377,-9.4054185719371e-12
26317.735849056604,-5.546246347516757e-12
26317.88679245283,2.4730779773319423e-12
26318.037735849055,9.303644361453204e-12
26318.188679245282,1.0684547356429197e-11
26318.33962264151,6.179536432596477e-12
26318.490566037737,-9.996807040650043e-13
26318.64150943396,-6.549597843148179e-12
26318.79245283019,-7.912671002196222e-12
26318.943396226416,-5.462423430427881e-12
26319.094339622643,-1.5792625756247905e-12
26319.245283018867,1.3240249517778117e-12
26319.396226415094,2.2876772910651576e-12
26319.54716981132,1.94329537367956e-12
26319.69811320755,1.5432160964336816e-12
26319.849056603773,1.7867724769279533e-12
26320.0,2.3020750940854613e-12
26320.150943396227,2.081339689133044e-12
26320.30188679245,4.67329759809528e-13
26320.45283018868,-2.1179201192146794e-12
26320.603773584906,-4.303408517538198e-12
26320.754716981133,-4.660732677607268e-12
26320.905660377357,-2.6705086405847295e-12
26321.056603773584,8.840724205986725e-13
26321.20754716981,4.265872092532649e-12
26321.35849056604,5.665371782690449e-12
26321.509433962263,4.226414855526569e-12
26321.66037735849,6.737830307799972e-13
26321.811320754718,-2.9732140642036176e-12
26321.962264150945,-4.617063187692861e-12
26322.11320754717,-3.4928068093396306e-12
26322.264150943396,-7.25824959065431e-13
26322.415094339623,1.4950833979116146e-12
26322.56603773585,1.6126623940235485e-12
26322.716981132075,-5.402159695258347e-14
26322.867924528302,-1.604009243183125e-12
26323.01886792453,-1.2230328621958012e-12
26323.169811320753,1.1681509735266423e-12
26323.32075471698,3.730856666286256e-12
26323.471698113208,4.199319383936839e-12
26323.622641509435,1.8028141814977463e-12
26323.77358490566,-2.007658795086565e-12
26323.924528301886,-4.6419936669350934e-12
26324.075471698114,-4.361300064275828e-12
26324.22641509434,-1.555391284494031e-12
26324.377358490565,1.6682715963066198e-12
26324.528301886792,3.1589896911743576e-12
26324.67924528302,2.2735236157352818e-12
26324.830188679247,1.3598564788248765e-13
26324.98113207547,-1.4425383158744834e-12
